Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Justin Lorenzo,D-III,Skyline,4,9,0,.308,,https://stats.ncaa.org/teams/571602,https://stats.ncaa.org/people/2960215
2022-23,Ian Farley,D-III,Skyline,5,8,0,.385,,https://stats.ncaa.org/teams/547093,https://stats.ncaa.org/people/2709025
2021-22,Eric Seideman,D-III,Skyline,8,7,0,.533,,https://stats.ncaa.org/teams/530303,https://stats.ncaa.org/people/40231
2020-21,Eric Seideman,D-III,Skyline,1,3,0,.250,Did not meet minimum number of contests played to be included in national statistical rankings,https://stats.ncaa.org/teams/508094,https://stats.ncaa.org/people/40231
2019-20,Eric Seideman,D-III,Skyline,1,4,0,.200,,https://stats.ncaa.org/teams/494108,https://stats.ncaa.org/people/40231
2018-19,Eric Seideman,D-III,Skyline,5,11,0,.313,,https://stats.ncaa.org/teams/473409,https://stats.ncaa.org/people/40231
2017-18,Eric Seideman,D-III,Skyline,12,7,,.632,,https://stats.ncaa.org/teams/423680,https://stats.ncaa.org/people/40231
2016-17,Eric Seideman,D-III,Skyline,6,10,0,.375,,https://stats.ncaa.org/teams/110828,https://stats.ncaa.org/people/40231
2015-16,Eric Seideman,D-III,Skyline,10,6,0,.625,,https://stats.ncaa.org/teams/24243,https://stats.ncaa.org/people/40231
2014-15,Eric Seideman,D-III,Skyline,5,10,0,.333,,https://stats.ncaa.org/teams/106230,https://stats.ncaa.org/people/40231
2013-14,Eric Seideman,D-III,Skyline,6,9,0,.400,,https://stats.ncaa.org/teams/103791,https://stats.ncaa.org/people/40231
2012-13,Eric Seideman,D-III,Skyline,7,8,0,.467,,https://stats.ncaa.org/teams/35439,https://stats.ncaa.org/people/40231
2011-12,Eric Seideman,D-III,Skyline,7,9,0,.438,,https://stats.ncaa.org/teams/56965,https://stats.ncaa.org/people/40231
2010-11,Darry Thornton,D-III,Skyline,2,13,0,.133,,https://stats.ncaa.org/teams/29640,https://stats.ncaa.org/people/37472
2009-10,Darry Thornton,D-III,Skyline,2,10,0,.167,Inaugural Varsity Season,https://stats.ncaa.org/teams/53471,https://stats.ncaa.org/people/37472
