Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Bill Bowman,D-III,HCMLC,2,12,0,.143,,https://stats.ncaa.org/teams/571610,https://stats.ncaa.org/people/41481
2022-23,Bill Bowman,D-III,HCMLC,9,9,0,.500,,https://stats.ncaa.org/teams/547101,https://stats.ncaa.org/people/41481
2021-22,Bill Bowman,D-III,HCMLC,11,5,0,.688,,https://stats.ncaa.org/teams/530311,https://stats.ncaa.org/people/41481
2020-21,Bill Bowman,D-III,SCAC,7,5,0,.583,,https://stats.ncaa.org/teams/508102,https://stats.ncaa.org/people/41481
2019-20,Bill Bowman,D-III,SCAC,4,0,0,1.000,,https://stats.ncaa.org/teams/494116,https://stats.ncaa.org/people/41481
2018-19,Bill Bowman,D-III,SCAC,10,7,0,.588,,https://stats.ncaa.org/teams/473417,https://stats.ncaa.org/people/41481
2017-18,Bill Bowman,D-III,DIII Independent,9,7,,.563,,https://stats.ncaa.org/teams/423689,https://stats.ncaa.org/people/41481
2016-17,Bill Bowman,D-III,SCAC,9,7,0,.563,,https://stats.ncaa.org/teams/110837,https://stats.ncaa.org/people/41481
2015-16,Bill Bowman,D-III,SCAC,7,9,0,.438,,https://stats.ncaa.org/teams/24252,https://stats.ncaa.org/people/41481
2014-15,Bill Bowman,D-III,SCAC,6,10,0,.375,,https://stats.ncaa.org/teams/106238,https://stats.ncaa.org/people/41481
2013-14,Bill Bowman,D-III,SCAC,10,5,0,.667,,https://stats.ncaa.org/teams/103800,https://stats.ncaa.org/people/41481
2012-13,Bill Bowman,D-III,SCAC,7,9,0,.438,,https://stats.ncaa.org/teams/35447,https://stats.ncaa.org/people/41481
2011-12,Bill Bowman,D-III,SCAC,5,11,0,.313,,https://stats.ncaa.org/teams/56973,https://stats.ncaa.org/people/41481
2010-11,Joe Ernst,D-III,SCAC,7,9,0,.438,,https://stats.ncaa.org/teams/29648,https://stats.ncaa.org/people/37204
2009-10,Joe Ernst,D-III,SCAC,1,11,0,.083,Inaugural Varsity Season,https://stats.ncaa.org/teams/53477,https://stats.ncaa.org/people/37204
2007-08,,,-,,,,,,https://stats.ncaa.org/teams/465469,
