Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Keegan Wilkinson,D-I,MAAC,8,7,0,.533,,https://stats.ncaa.org/teams/571409,https://stats.ncaa.org/people/39362
2022-23,Keegan Wilkinson,D-I,MAAC,10,8,0,.556,,https://stats.ncaa.org/teams/546901,https://stats.ncaa.org/people/39362
2021-22,Keegan Wilkinson,D-I,MAAC,7,8,0,.467,,https://stats.ncaa.org/teams/530053,https://stats.ncaa.org/people/39362
2020-21,Keegan Wilkinson,D-I,MAAC,3,1,0,.750,,https://stats.ncaa.org/teams/507846,https://stats.ncaa.org/people/39362
2019-20,Keegan Wilkinson,D-I,MAAC,3,3,0,.500,,https://stats.ncaa.org/teams/493865,https://stats.ncaa.org/people/39362
2018-19,Keegan Wilkinson,D-I,MAAC,10,7,0,.588,,https://stats.ncaa.org/teams/473257,https://stats.ncaa.org/people/39362
2017-18,Keegan Wilkinson,D-I,MAAC,3,12,,.200,,https://stats.ncaa.org/teams/423533,https://stats.ncaa.org/people/39362
2016-17,Keegan Wilkinson,D-I,MAAC,10,6,0,.625,,https://stats.ncaa.org/teams/110535,https://stats.ncaa.org/people/39362
2015-16,Keegan Wilkinson,D-I,MAAC,9,7,0,.563,,https://stats.ncaa.org/teams/23955,https://stats.ncaa.org/people/39362
2014-15,Keegan Wilkinson,D-I,MAAC,14,4,0,.778,,https://stats.ncaa.org/teams/105954,https://stats.ncaa.org/people/39362
2013-14,Keegan Wilkinson,D-I,MAAC,6,9,0,.400,,https://stats.ncaa.org/teams/103524,https://stats.ncaa.org/people/39362
2012-13,Keegan Wilkinson,D-I,MAAC,10,4,0,.714,,https://stats.ncaa.org/teams/35187,https://stats.ncaa.org/people/39362
2011-12,Keegan Wilkinson,D-I,MAAC,6,8,0,.429,,https://stats.ncaa.org/teams/56736,https://stats.ncaa.org/people/39362
2010-11,Scott Nelson,D-I,MAAC,8,7,0,.533,,https://stats.ncaa.org/teams/29412,https://stats.ncaa.org/people/7722
2009-10,Scott Nelson,D-I,MAAC,8,7,0,.533,,https://stats.ncaa.org/teams/53260,https://stats.ncaa.org/people/7722
2008-09,Scott Nelson,D-I,MAAC,4,9,0,.308,,https://stats.ncaa.org/teams/95392,https://stats.ncaa.org/people/7722
2007-08,James Simpson,D-I,MAAC,3,13,0,.188,,https://stats.ncaa.org/teams/407960,https://stats.ncaa.org/people/29788
2006-07,James Simpson,D-I,MAAC,6,9,0,.400,,https://stats.ncaa.org/teams/178897,https://stats.ncaa.org/people/29788
2005-06,James Simpson,D-I,MAAC,6,9,0,.400,,https://stats.ncaa.org/teams/222291,https://stats.ncaa.org/people/29788
2004-05,Andrew Copelan,D-I,MAAC,8,8,0,.500,,https://stats.ncaa.org/teams/222074,https://stats.ncaa.org/people/22962
2003-04,Andrew Copelan,D-I,-,10,7,,.588,,https://stats.ncaa.org/teams/179539,https://stats.ncaa.org/people/22962
2002-03,Edgar Glascott,D-I,MAAC,3,12,0,.200,,https://stats.ncaa.org/teams/179333,https://stats.ncaa.org/people/5346
2001-02,Edgar Glascott,D-I,MAAC,4,9,0,.308,,https://stats.ncaa.org/teams/179133,https://stats.ncaa.org/people/5346
2000-01,Matt Cameron,D-I,-,4,9,,.308,,https://stats.ncaa.org/teams/141176,https://stats.ncaa.org/people/22961
1999-00,Matt Cameron,D-I,-,6,8,,.429,,https://stats.ncaa.org/teams/140996,https://stats.ncaa.org/people/22961
1998-99,Matt Cameron,D-I,-,3,12,,.200,,https://stats.ncaa.org/teams/221893,https://stats.ncaa.org/people/22961
1997-98,Matt Cameron,D-I,-,3,11,,.214,,https://stats.ncaa.org/teams/221728,https://stats.ncaa.org/people/22961
1996-97,Matt Cameron,D-I,-,3,11,,.214,,https://stats.ncaa.org/teams/370975,https://stats.ncaa.org/people/22961
1995-96,Tom Mariano,D-I,-,7,8,,.467,,https://stats.ncaa.org/teams/336769,https://stats.ncaa.org/people/8118
1994-95,Tom Mariano,D-I,-,5,9,,.357,,https://stats.ncaa.org/teams/221579,https://stats.ncaa.org/people/8118
1993-94,Tom Diehl,D-I,-,6,7,,.462,,https://stats.ncaa.org/teams/221438,https://stats.ncaa.org/people/16378
1992-93,Tom Diehl,D-I,-,2,12,,.143,,https://stats.ncaa.org/teams/221299,https://stats.ncaa.org/people/16378
1991-92,Tom Diehl,D-I,-,1,13,,.071,,https://stats.ncaa.org/teams/299972,https://stats.ncaa.org/people/16378
1990-91,Tom Diehl,D-I,-,7,9,,.438,,https://stats.ncaa.org/teams/407802,https://stats.ncaa.org/people/16378
1989-90,Mike Malet,D-I,-,6,9,,.400,,https://stats.ncaa.org/teams/178742,https://stats.ncaa.org/people/22960
1988-89,Mike Malet,D-I,-,,,,,,https://stats.ncaa.org/teams/140855,https://stats.ncaa.org/people/22960
1987-88,Mike Malet,D-I,-,8,3,,.727,,https://stats.ncaa.org/teams/370845,https://stats.ncaa.org/people/22960
1986-87,Mike Malet,D-I,-,6,8,,.429,,https://stats.ncaa.org/teams/370730,https://stats.ncaa.org/people/22960
1985-86,Mike Malet,D-I,-,12,2,,.857,,https://stats.ncaa.org/teams/370619,https://stats.ncaa.org/people/22960
1984-85,Mike Malet,D-I,-,10,6,,.625,,https://stats.ncaa.org/teams/336649,https://stats.ncaa.org/people/22960
1983-84,Mike Malet,D-I,-,5,6,,.455,,https://stats.ncaa.org/teams/336542,https://stats.ncaa.org/people/22960
