Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Sean Kirwan,D-I,Ivy League,3,10,0,.231,,https://stats.ncaa.org/teams/571388,https://stats.ncaa.org/people/2844989
2022-23,Brendan Callahan,D-I,Ivy League,6,6,0,.500,,https://stats.ncaa.org/teams/546880,https://stats.ncaa.org/people/43984
2021-22,Brendan Callahan,D-I,Ivy League,4,9,0,.308,,https://stats.ncaa.org/teams/530032,https://stats.ncaa.org/people/43984
2020-21,Brendan Callahan,D-I,Ivy League,0,1,0,.000,,https://stats.ncaa.org/teams/507824,https://stats.ncaa.org/people/43984
2019-20,Brendan Callahan,D-I,Ivy League,3,1,0,.750,,https://stats.ncaa.org/teams/493843,https://stats.ncaa.org/people/43984
2018-19,Brendan Callahan,D-I,Ivy League,2,11,0,.154,,https://stats.ncaa.org/teams/473235,https://stats.ncaa.org/people/43984
2017-18,Brendan Callahan,D-I,Ivy League,2,11,,.154,,https://stats.ncaa.org/teams/423511,https://stats.ncaa.org/people/43984
2016-17,Brendan Callahan,D-I,Ivy League,2,11,0,.154,,https://stats.ncaa.org/teams/110513,https://stats.ncaa.org/people/43984
2015-16,Brendan Callahan,D-I,Ivy League,1,13,0,.071,,https://stats.ncaa.org/teams/23934,https://stats.ncaa.org/people/43984
2014-15,Brendan Callahan,D-I,Ivy League,5,8,0,.385,,https://stats.ncaa.org/teams/105933,https://stats.ncaa.org/people/43984
2013-14,Andy Towers,D-I,Ivy League,2,10,0,.167,,https://stats.ncaa.org/teams/103504,https://stats.ncaa.org/people/25005
2012-13,Andy Towers,D-I,Ivy League,3,11,0,.214,,https://stats.ncaa.org/teams/35168,https://stats.ncaa.org/people/25005
2011-12,Andy Towers,D-I,Ivy League,5,9,0,.357,,https://stats.ncaa.org/teams/56717,https://stats.ncaa.org/people/25005
2010-11,Andy Towers,D-I,Ivy League,5,9,0,.357,,https://stats.ncaa.org/teams/29393,https://stats.ncaa.org/people/25005
2009-10,Andy Towers,D-I,Ivy League,5,8,0,.385,,https://stats.ncaa.org/teams/53241,https://stats.ncaa.org/people/25005
2008-09,Bill Wilson,D-I,Ivy League,4,11,0,.267,,https://stats.ncaa.org/teams/95373,https://stats.ncaa.org/people/24785
2007-08,Bill Wilson,D-I,Ivy League,7,7,0,.500,,https://stats.ncaa.org/teams/407913,https://stats.ncaa.org/people/24785
2006-07,Bill Wilson,D-I,Ivy League,5,10,0,.333,,https://stats.ncaa.org/teams/178850,https://stats.ncaa.org/people/24785
2005-06,Bill Wilson,D-I,Ivy League,8,7,0,.533,,https://stats.ncaa.org/teams/222245,https://stats.ncaa.org/people/24785
2004-05,Bill Wilson,D-I,Ivy League,8,4,0,.667,,https://stats.ncaa.org/teams/222028,https://stats.ncaa.org/people/24785
2003-04,Bill Wilson,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/179495,https://stats.ncaa.org/people/24785
2002-03,Rick Sowell,D-I,Ivy League,11,3,0,.786,,https://stats.ncaa.org/teams/179290,https://stats.ncaa.org/people/7500
2001-02,Rick Sowell,D-I,Ivy League,6,7,0,.462,,https://stats.ncaa.org/teams/179088,https://stats.ncaa.org/people/7500
2000-01,Rick Sowell,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/141135,https://stats.ncaa.org/people/7500
1999-00,Rick Sowell,D-I,-,5,9,0,.357,,https://stats.ncaa.org/teams/140955,https://stats.ncaa.org/people/7500
1998-99,Rick Sowell,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/221852,https://stats.ncaa.org/people/7500
1997-98,Tim Nelson,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/221691,https://stats.ncaa.org/people/8058
1996-97,Tim Nelson,D-I,-,5,7,0,.417,,https://stats.ncaa.org/teams/370940,https://stats.ncaa.org/people/8058
1995-96,Tim Nelson,D-I,-,6,6,0,.500,,https://stats.ncaa.org/teams/336736,https://stats.ncaa.org/people/8058
