Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Colin McSharar,D-III,HCMLC,0,13,0,.000,,https://stats.ncaa.org/teams/571609,https://stats.ncaa.org/people/2151881
2022-23,Jason Susshine,D-III,HCMLC,2,11,0,.154,,https://stats.ncaa.org/teams/547100,https://stats.ncaa.org/people/2001714
2021-22,Jason Susshine,D-III,HCMLC,4,11,0,.267,,https://stats.ncaa.org/teams/530310,https://stats.ncaa.org/people/2001714
2020-21,Jason Susshine,D-III,HCAC,4,8,0,.333,,https://stats.ncaa.org/teams/508101,https://stats.ncaa.org/people/2001714
2019-20,Jason Susshine,D-III,HCAC,0,4,0,.000,,https://stats.ncaa.org/teams/494115,https://stats.ncaa.org/people/2001714
2018-19,Jason Susshine,D-III,HCAC,2,14,0,.125,,https://stats.ncaa.org/teams/473416,https://stats.ncaa.org/people/2001714
2017-18,Jason Susshine,D-III,HCMLC,2,12,,.143,,https://stats.ncaa.org/teams/423688,https://stats.ncaa.org/people/2001714
2016-17,,D-III,HCMLC,1,15,0,.063,,https://stats.ncaa.org/teams/110836,
2015-16,Jeff Bumiller,D-III,HCMLC,,,,,,https://stats.ncaa.org/teams/24251,https://stats.ncaa.org/people/39941
2014-15,Jeff Bumiller,D-III,HCMLC,4,9,0,.308,,https://stats.ncaa.org/teams/106237,https://stats.ncaa.org/people/39941
2013-14,Jeff Bumiller,D-III,Midwest Lacrosse Conference,4,13,0,.235,,https://stats.ncaa.org/teams/103799,https://stats.ncaa.org/people/39941
2012-13,Jeff Bumiller,D-III,Midwest Lacrosse Conference,10,8,0,.556,,https://stats.ncaa.org/teams/35446,https://stats.ncaa.org/people/39941
2011-12,Jeff Bumiller,D-III,Midwest Lacrosse Conference,9,8,0,.529,,https://stats.ncaa.org/teams/56972,https://stats.ncaa.org/people/39941
2010-11,Pat Kennedy,D-III,Midwest Lacrosse Conference,10,7,0,.588,,https://stats.ncaa.org/teams/29647,https://stats.ncaa.org/people/36454
2009-10,Pat Kennedy,D-III,Mt. St. Joseph,4,11,0,.267,,https://stats.ncaa.org/teams/53476,https://stats.ncaa.org/people/36454
2008-09,Pat Kennedy,D-III,Mt. St. Joseph,6,9,0,.400,,https://stats.ncaa.org/teams/95597,https://stats.ncaa.org/people/36454
2007-08,Pat Kennedy,D-III,-,4,11,0,.267,,https://stats.ncaa.org/teams/408095,https://stats.ncaa.org/people/36454
2006-07,Andy Bonasera,D-III,-,1,12,0,.077,Inaugural Varsity Season,https://stats.ncaa.org/teams/179024,https://stats.ncaa.org/people/31727
