Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Pat Regan,D-III,Atlantic East,1,14,0,.067,,https://stats.ncaa.org/teams/571673,https://stats.ncaa.org/people/2685930
2022-23,Pat Regan,D-III,Atlantic East,0,15,0,.000,,https://stats.ncaa.org/teams/547164,https://stats.ncaa.org/people/2685930
2021-22,Pat Regan,D-III,Atlantic East,1,9,0,.100,,https://stats.ncaa.org/teams/530316,https://stats.ncaa.org/people/2685930
2020-21,Joe Lodato,D-III,Atlantic East,2,5,0,.286,,https://stats.ncaa.org/teams/508108,https://stats.ncaa.org/people/46178
2019-20,Joe Lodato,D-III,CSAC,0,6,0,.000,,https://stats.ncaa.org/teams/494122,https://stats.ncaa.org/people/46178
2018-19,Joe Lodato,D-III,CSAC,2,9,0,.182,,https://stats.ncaa.org/teams/473425,https://stats.ncaa.org/people/46178
2017-18,Matt Klank,D-III,CSAC,5,8,,.385,,https://stats.ncaa.org/teams/423697,https://stats.ncaa.org/people/26582
2016-17,Matt Klank,D-III,CSAC,7,7,0,.500,,https://stats.ncaa.org/teams/110845,https://stats.ncaa.org/people/26582
2015-16,Matt Klank,D-III,CSAC,9,6,0,.600,,https://stats.ncaa.org/teams/24260,https://stats.ncaa.org/people/26582
2014-15,Matt Klank,D-III,CSAC,5,10,0,.333,,https://stats.ncaa.org/teams/106246,https://stats.ncaa.org/people/26582
2013-14,Matt Klank,D-III,CSAC,5,9,0,.357,,https://stats.ncaa.org/teams/103808,https://stats.ncaa.org/people/26582
2012-13,Matt Klank,D-III,CSAC,13,4,0,.765,,https://stats.ncaa.org/teams/35455,https://stats.ncaa.org/people/26582
2011-12,Matt Klank,D-III,CSAC,6,9,0,.400,,https://stats.ncaa.org/teams/56981,https://stats.ncaa.org/people/26582
2010-11,Matt Klank,D-III,CSAC,6,7,0,.462,,https://stats.ncaa.org/teams/29656,https://stats.ncaa.org/people/26582
2009-10,Matt Klank,D-III,CSAC,6,8,0,.429,,https://stats.ncaa.org/teams/53484,https://stats.ncaa.org/people/26582
2008-09,Matt Klank,D-III,CSAC,6,9,0,.400,,https://stats.ncaa.org/teams/95604,https://stats.ncaa.org/people/26582
2007-08,Matt Klank,D-III,CSAC,6,11,0,.353,,https://stats.ncaa.org/teams/408103,https://stats.ncaa.org/people/26582
2006-07,Matt Klank,D-III,Skyline,3,12,0,.200,,https://stats.ncaa.org/teams/179032,https://stats.ncaa.org/people/26582
2005-06,Matt Klank,D-III,Knickerbocker Lacrosse,5,9,0,.357,,https://stats.ncaa.org/teams/222424,https://stats.ncaa.org/people/26582
2004-05,Matt Klank,D-III,Skyline,2,10,0,.167,,https://stats.ncaa.org/teams/222204,https://stats.ncaa.org/people/26582
2003-04,Mike Boyle,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/179666,https://stats.ncaa.org/people/46019
2002-03,Dave Carty,D-III,-,7,8,0,.467,,https://stats.ncaa.org/teams/179456,https://stats.ncaa.org/people/5040
2001-02,Dave Carty,D-III,ECAC,11,4,0,.733,,https://stats.ncaa.org/teams/179252,https://stats.ncaa.org/people/5040
2000-01,William Lowe,D-III,-,4,7,0,.364,,https://stats.ncaa.org/teams/141282,https://stats.ncaa.org/people/9316
1999-00,William Lowe,D-III,-,6,8,0,.429,,https://stats.ncaa.org/teams/141101,https://stats.ncaa.org/people/9316
1998-99,William Lowe,D-III,-,5,7,0,.417,,https://stats.ncaa.org/teams/221992,https://stats.ncaa.org/people/9316
