Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Andrew Delaney,D-III,CLC,8,9,0,.471,,https://stats.ncaa.org/teams/571631,https://stats.ncaa.org/people/42499
2022-23,Andrew Delaney,D-III,CLC,7,11,0,.389,,https://stats.ncaa.org/teams/547122,https://stats.ncaa.org/people/42499
2021-22,Andrew Delaney,D-III,C2C,8,10,0,.444,,https://stats.ncaa.org/teams/530185,https://stats.ncaa.org/people/42499
2020-21,Andrew Delaney,D-III,C2C,2,8,0,.200,,https://stats.ncaa.org/teams/507975,https://stats.ncaa.org/people/42499
2019-20,Andrew Delaney,D-III,C2C,3,4,0,.429,,https://stats.ncaa.org/teams/493990,https://stats.ncaa.org/people/42499
2018-19,Andrew Delaney,D-III,C2C,7,11,0,.389,,https://stats.ncaa.org/teams/473534,https://stats.ncaa.org/people/42499
2017-18,Andrew Delaney,D-III,C2C,7,10,,.412,,https://stats.ncaa.org/teams/423807,https://stats.ncaa.org/people/42499
2016-17,Andrew Delaney,D-III,C2C,9,8,0,.529,,https://stats.ncaa.org/teams/110718,https://stats.ncaa.org/people/42499
2015-16,Kurt Glaeser,D-III,C2C,7,10,0,.412,,https://stats.ncaa.org/teams/24137,https://stats.ncaa.org/people/6567
2014-15,Kurt Glaeser,D-III,C2C,8,8,0,.500,,https://stats.ncaa.org/teams/106128,https://stats.ncaa.org/people/6567
2013-14,Kurt Glaeser,D-III,C2C,14,4,0,.778,,https://stats.ncaa.org/teams/103692,https://stats.ncaa.org/people/6567
2012-13,Kurt Glaeser,D-III,C2C,9,7,0,.563,,https://stats.ncaa.org/teams/35342,https://stats.ncaa.org/people/6567
2011-12,Kurt Glaeser,D-III,C2C,10,5,0,.667,,https://stats.ncaa.org/teams/56873,https://stats.ncaa.org/people/6567
2010-11,Kurt Glaeser,D-III,C2C,11,6,0,.647,,https://stats.ncaa.org/teams/29546,https://stats.ncaa.org/people/6567
2009-10,Kurt Glaeser,D-III,C2C,8,9,0,.471,,https://stats.ncaa.org/teams/53383,https://stats.ncaa.org/people/6567
2008-09,Kurt Glaeser,D-III,C2C,8,7,0,.533,,https://stats.ncaa.org/teams/95508,https://stats.ncaa.org/people/6567
2007-08,Kurt Glaeser,D-III,C2C,7,7,0,.500,,https://stats.ncaa.org/teams/407961,https://stats.ncaa.org/people/6567
2006-07,Kurt Glaeser,D-III,C2C,6,9,0,.400,,https://stats.ncaa.org/teams/178898,https://stats.ncaa.org/people/6567
2005-06,Kurt Glaeser,D-III,C2C,4,9,0,.308,,https://stats.ncaa.org/teams/222292,https://stats.ncaa.org/people/6567
2004-05,Kurt Glaeser,D-III,C2C,9,6,0,.600,,https://stats.ncaa.org/teams/222075,https://stats.ncaa.org/people/6567
2003-04,Kurt Glaeser,D-III,-,10,4,0,.714,,https://stats.ncaa.org/teams/179540,https://stats.ncaa.org/people/6567
2002-03,Kurt Glaeser,D-III,C2C,10,6,0,.625,,https://stats.ncaa.org/teams/179334,https://stats.ncaa.org/people/6567
2001-02,Kurt Glaeser,D-III,C2C,11,5,0,.688,,https://stats.ncaa.org/teams/179134,https://stats.ncaa.org/people/6567
2000-01,Kurt Glaeser,D-III,-,4,8,0,.333,,https://stats.ncaa.org/teams/141177,https://stats.ncaa.org/people/6567
1999-00,Kurt Glaeser,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/140997,https://stats.ncaa.org/people/6567
1998-99,Kurt Glaeser,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/221894,https://stats.ncaa.org/people/6567
1997-98,Kurt Glaeser,D-III,-,3,9,0,.250,,https://stats.ncaa.org/teams/221729,https://stats.ncaa.org/people/6567
1996-97,Kurt Glaeser,D-III,-,4,10,0,.286,,https://stats.ncaa.org/teams/370976,https://stats.ncaa.org/people/6567
1995-96,Kurt Glaeser,D-III,-,7,5,0,.583,,https://stats.ncaa.org/teams/336770,https://stats.ncaa.org/people/6567
1994-95,Kurt Glaeser,D-III,-,5,7,0,.417,,https://stats.ncaa.org/teams/221580,https://stats.ncaa.org/people/6567
1993-94,Kurt Glaeser,D-III,-,4,8,0,.333,,https://stats.ncaa.org/teams/221439,https://stats.ncaa.org/people/6567
1992-93,Kurt Glaeser,D-III,-,9,4,0,.692,,https://stats.ncaa.org/teams/221300,https://stats.ncaa.org/people/6567
1991-92,Kurt Glaeser,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/299973,https://stats.ncaa.org/people/6567
1990-91,Kurt Glaeser,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/407803,https://stats.ncaa.org/people/6567
1989-90,Kurt Glaeser,D-III,-,1,14,0,.067,,https://stats.ncaa.org/teams/178743,https://stats.ncaa.org/people/6567
1988-89,Pete Ginnegar,D-III,-,7,7,0,.500,,https://stats.ncaa.org/teams/140856,https://stats.ncaa.org/people/9350
1987-88,Pete Ginnegar,D-III,-,6,10,0,.375,,https://stats.ncaa.org/teams/370846,https://stats.ncaa.org/people/9350
1986-87,Pete Ginnegar,D-III,-,0,13,0,.000,,https://stats.ncaa.org/teams/370731,https://stats.ncaa.org/people/9350
