Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Alex Williams,D-II,NE10,7,10,0,.412,,https://stats.ncaa.org/teams/571479,https://stats.ncaa.org/people/2631779
2022-23,Alex Williams,D-II,NE10,5,12,0,.294,,https://stats.ncaa.org/teams/546970,https://stats.ncaa.org/people/2631779
2021-22,Alex Williams,D-II,NE10,8,9,0,.471,,https://stats.ncaa.org/teams/530106,https://stats.ncaa.org/people/2631779
2020-21,Jim Morrissey,D-II,NE10,1,8,0,.111,,https://stats.ncaa.org/teams/507897,https://stats.ncaa.org/people/38674
2019-20,Jim Morrissey,D-II,NE10,3,1,0,.750,,https://stats.ncaa.org/teams/493941,https://stats.ncaa.org/people/38674
2018-19,Jim Morrissey,D-II,NE10,5,9,0,.357,,https://stats.ncaa.org/teams/473332,https://stats.ncaa.org/people/38674
2017-18,Jim Morrissey,D-II,NE10,9,8,,.529,,https://stats.ncaa.org/teams/423609,https://stats.ncaa.org/people/38674
2016-17,Jim Morrissey,D-II,NE10,4,11,0,.267,,https://stats.ncaa.org/teams/110611,https://stats.ncaa.org/people/38674
2015-16,Jim Morrissey,D-II,NE10,3,13,0,.188,,https://stats.ncaa.org/teams/24030,https://stats.ncaa.org/people/38674
2014-15,Jim Morrissey,D-II,NE10,4,10,0,.286,,https://stats.ncaa.org/teams/106026,https://stats.ncaa.org/people/38674
2013-14,Mark Cornetti,D-II,NE10,2,12,0,.143,,https://stats.ncaa.org/teams/103594,https://stats.ncaa.org/people/42573
2012-13,Tim Robbins,D-II,NE10,4,11,0,.267,,https://stats.ncaa.org/teams/35252,https://stats.ncaa.org/people/40236
2011-12,Tim Robbins,D-II,Division II Independents,7,6,0,.538,Inaugural Varsity Season,https://stats.ncaa.org/teams/56797,https://stats.ncaa.org/people/40236
