Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Shayne Lynch,D-III,CCC,8,10,0,.444,,https://stats.ncaa.org/teams/571650,https://stats.ncaa.org/people/2793736
2022-23,Shayne Lynch,D-III,CCC,11,8,0,.579,,https://stats.ncaa.org/teams/547141,https://stats.ncaa.org/people/2793736
2021-22,John Carroll,D-III,CCC,8,11,0,.421,,https://stats.ncaa.org/teams/530204,https://stats.ncaa.org/people/2473537
2020-21,John Carroll,D-III,CCC,1,10,0,.091,,https://stats.ncaa.org/teams/507994,https://stats.ncaa.org/people/2473537
2019-20,Eric Gobiel,D-III,CCC,2,4,0,.333,,https://stats.ncaa.org/teams/494009,https://stats.ncaa.org/people/40232
2018-19,Eric Gobiel,D-III,CCC,10,7,0,.588,,https://stats.ncaa.org/teams/473553,https://stats.ncaa.org/people/40232
2017-18,Eric Gobiel,D-III,CCC,11,6,,.647,,https://stats.ncaa.org/teams/423827,https://stats.ncaa.org/people/40232
2016-17,Eric Gobiel,D-III,CCC,10,8,0,.556,,https://stats.ncaa.org/teams/110738,https://stats.ncaa.org/people/40232
2015-16,Eric Gobiel,D-III,CCC,5,11,0,.313,,https://stats.ncaa.org/teams/24156,https://stats.ncaa.org/people/40232
2014-15,Eric Gobiel,D-III,CCC,6,10,0,.375,,https://stats.ncaa.org/teams/106146,https://stats.ncaa.org/people/40232
2013-14,Eric Gobiel,D-III,CCC,3,13,0,.188,,https://stats.ncaa.org/teams/103709,https://stats.ncaa.org/people/40232
2012-13,Eric Gobiel,D-III,CCC,4,11,0,.267,,https://stats.ncaa.org/teams/35358,https://stats.ncaa.org/people/40232
2011-12,Eric Gobiel,D-III,CCC,7,9,0,.438,,https://stats.ncaa.org/teams/56888,https://stats.ncaa.org/people/40232
2010-11,Brett Hewitt,D-III,CCC,4,10,0,.286,,https://stats.ncaa.org/teams/29564,https://stats.ncaa.org/people/37473
2009-10,Brett Hewitt,D-III,CCC,5,10,0,.333,,https://stats.ncaa.org/teams/53400,https://stats.ncaa.org/people/37473
2008-09,Nate Mayo,D-III,CCC,4,10,0,.286,,https://stats.ncaa.org/teams/95525,https://stats.ncaa.org/people/31728
2007-08,Nate Mayo,D-III,CCC,1,14,0,.067,,https://stats.ncaa.org/teams/407986,https://stats.ncaa.org/people/31728
2006-07,Nate Mayo,D-III,CCC,2,12,0,.143,,https://stats.ncaa.org/teams/178922,https://stats.ncaa.org/people/31728
2005-06,Tom Fasolo,D-III,CCC,1,10,0,.091,,https://stats.ncaa.org/teams/222316,https://stats.ncaa.org/people/26604
2004-05,Tom Fasolo,D-III,CCC,3,9,0,.250,,https://stats.ncaa.org/teams/222099,https://stats.ncaa.org/people/26604
2003-04,Tom Langan,D-III,CCC,7,5,,.583,,https://stats.ncaa.org/teams/179564,https://stats.ncaa.org/people/26605
2002-03,Tom Langan,D-III,CCC,4,9,0,.308,,https://stats.ncaa.org/teams/179357,https://stats.ncaa.org/people/26605
2001-02,Mark Kelley,D-III,CCC,3,10,0,.231,,https://stats.ncaa.org/teams/179155,https://stats.ncaa.org/people/6821
2000-01,Mark Kelley,D-III,-,2,6,,.250,,https://stats.ncaa.org/teams/141198,https://stats.ncaa.org/people/6821
1999-00,Mark Kelley,D-III,-,4,8,,.333,,https://stats.ncaa.org/teams/141018,https://stats.ncaa.org/people/6821
1998-99,,D-III,-,,,,,,https://stats.ncaa.org/teams/421084,
1997-98,,D-III,-,,,,,,https://stats.ncaa.org/teams/421050,
1996-97,,D-III,-,,,,,,https://stats.ncaa.org/teams/421006,
1995-96,,D-III,-,,,,,,https://stats.ncaa.org/teams/420957,
