Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Justin Turri,D-I,Big East,4,11,0,.267,,https://stats.ncaa.org/teams/571431,https://stats.ncaa.org/people/2820385
2022-23,Justin Turri,D-I,Big East,0,14,0,.000,,https://stats.ncaa.org/teams/546923,https://stats.ncaa.org/people/2820385
2021-22,Jason Miller,D-I,Big East,2,12,0,.143,,https://stats.ncaa.org/teams/530075,https://stats.ncaa.org/people/31732
2020-21,Jason Miller,D-I,Big East,1,10,0,.091,,https://stats.ncaa.org/teams/507868,https://stats.ncaa.org/people/31732
2019-20,Jason Miller,D-I,Big East,3,4,0,.429,,https://stats.ncaa.org/teams/493887,https://stats.ncaa.org/people/31732
2018-19,Jason Miller,D-I,Big East,4,10,0,.286,,https://stats.ncaa.org/teams/473279,https://stats.ncaa.org/people/31732
2017-18,Jason Miller,D-I,Big East,6,8,,.429,,https://stats.ncaa.org/teams/423555,https://stats.ncaa.org/people/31732
2016-17,Jason Miller,D-I,Big East,1,13,0,.071,,https://stats.ncaa.org/teams/110557,https://stats.ncaa.org/people/31732
2015-16,Jason Miller,D-I,Big East,2,12,0,.143,,https://stats.ncaa.org/teams/23977,https://stats.ncaa.org/people/31732
2014-15,Jason Miller,D-I,Big East,3,11,0,.214,,https://stats.ncaa.org/teams/105976,https://stats.ncaa.org/people/31732
2013-14,Jason Miller,D-I,Big East,7,7,0,.500,,https://stats.ncaa.org/teams/103545,https://stats.ncaa.org/people/31732
2012-13,Jason Miller,D-I,AAC,9,4,0,.692,,https://stats.ncaa.org/teams/35206,https://stats.ncaa.org/people/31732
2011-12,Jason Miller,D-I,AAC,8,7,0,.533,,https://stats.ncaa.org/teams/56754,https://stats.ncaa.org/people/31732
2010-11,Jason Miller,D-I,AAC,4,10,0,.286,,https://stats.ncaa.org/teams/29429,https://stats.ncaa.org/people/31732
2009-10,Jason Miller,D-I,AAC,5,9,0,.357,,https://stats.ncaa.org/teams/53276,https://stats.ncaa.org/people/31732
2008-09,Jason Miller,D-I,ECAC,5,9,0,.357,,https://stats.ncaa.org/teams/95408,https://stats.ncaa.org/people/31732
2007-08,Jason Miller,D-I,ECAC,2,11,0,.154,,https://stats.ncaa.org/teams/408016,https://stats.ncaa.org/people/31732
2006-07,Jason Miller,D-I,ECAC,5,8,0,.385,,https://stats.ncaa.org/teams/178951,https://stats.ncaa.org/people/31732
2005-06,Rick Sowell,D-I,ECAC,4,9,0,.308,,https://stats.ncaa.org/teams/222345,https://stats.ncaa.org/people/7500
2004-05,Rick Sowell,D-I,ECAC,2,11,0,.154,,https://stats.ncaa.org/teams/222128,https://stats.ncaa.org/people/7500
2001-02,,,-,,,,,,https://stats.ncaa.org/teams/563155,
1994-95,Bill Miltenberg,D-I,-,8,6,,.571,,https://stats.ncaa.org/teams/221619,https://stats.ncaa.org/people/31741
1993-94,Bill Miltenberg,D-I,-,6,9,,.400,,https://stats.ncaa.org/teams/221479,https://stats.ncaa.org/people/31741
1992-93,Bill Miltenberg,D-I,-,5,10,,.333,,https://stats.ncaa.org/teams/221339,https://stats.ncaa.org/people/31741
1991-92,Bill Miltenberg,D-I,-,10,5,,.667,,https://stats.ncaa.org/teams/300011,https://stats.ncaa.org/people/31741
1990-91,Bill Miltenberg,D-I,-,4,11,,.267,,https://stats.ncaa.org/teams/407839,https://stats.ncaa.org/people/31741
1989-90,Bill Miltenberg,D-I,-,8,6,,.571,,https://stats.ncaa.org/teams/178777,https://stats.ncaa.org/people/31741
1988-89,Bill Miltenberg,D-I,-,6,8,,.429,,https://stats.ncaa.org/teams/140889,https://stats.ncaa.org/people/31741
1987-88,Bill Miltenberg,D-I,-,8,7,,.533,,https://stats.ncaa.org/teams/370878,https://stats.ncaa.org/people/31741
1986-87,Bill Miltenberg,D-I,-,6,8,,.429,,https://stats.ncaa.org/teams/370762,https://stats.ncaa.org/people/31741
1985-86,Bill Miltenberg,D-I,-,7,7,,.500,,https://stats.ncaa.org/teams/370651,https://stats.ncaa.org/people/31741
1984-85,Bill Miltenberg,D-I,-,6,5,,.545,,https://stats.ncaa.org/teams/336680,https://stats.ncaa.org/people/31741
1983-84,Bill Miltenberg,D-I,-,5,7,,.417,,https://stats.ncaa.org/teams/336571,https://stats.ncaa.org/people/31741
1982-83,Bill Miltenberg,D-I,-,8,4,,.667,,https://stats.ncaa.org/teams/140775,https://stats.ncaa.org/people/31741
1981-82,Bill Miltenberg,D-I,-,8,3,,.727,,https://stats.ncaa.org/teams/370543,https://stats.ncaa.org/people/31741
1980-81,Bill Miltenberg,D-I,-,8,4,,.667,,https://stats.ncaa.org/teams/221216,https://stats.ncaa.org/people/31741
