Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Mark Miller,D-II,Sunshine State,5,10,0,.333,,https://stats.ncaa.org/teams/571492,https://stats.ncaa.org/people/2818506
2022-23,Mark Miller,D-II,Sunshine State,7,9,0,.438,,https://stats.ncaa.org/teams/546984,https://stats.ncaa.org/people/2818506
2021-22,Brian Kingsbury,D-II,Sunshine State,5,10,0,.333,,https://stats.ncaa.org/teams/530120,https://stats.ncaa.org/people/38314
2020-21,Brian Kingsbury,D-II,Sunshine State,6,2,0,.750,,https://stats.ncaa.org/teams/507911,https://stats.ncaa.org/people/38314
2019-20,Brian Kingsbury,D-II,Sunshine State,2,4,0,.333,,https://stats.ncaa.org/teams/493957,https://stats.ncaa.org/people/38314
2018-19,Brian Kingsbury,D-II,Sunshine State,11,4,0,.733,,https://stats.ncaa.org/teams/473348,https://stats.ncaa.org/people/38314
2017-18,Brian Kingsbury,D-II,Sunshine State,9,6,,.600,,https://stats.ncaa.org/teams/423625,https://stats.ncaa.org/people/38314
2016-17,Brian Kingsbury,D-II,Sunshine State,6,7,0,.462,,https://stats.ncaa.org/teams/110627,https://stats.ncaa.org/people/38314
2015-16,Brian Kingsbury,D-II,Sunshine State,9,5,0,.643,,https://stats.ncaa.org/teams/24046,https://stats.ncaa.org/people/38314
2014-15,Brian Kingsbury,D-II,Sunshine State,7,7,0,.500,,https://stats.ncaa.org/teams/106040,https://stats.ncaa.org/people/38314
2013-14,Brian Kingsbury,D-II,Sunshine State,1,10,0,.091,Inaugural varsity season,https://stats.ncaa.org/teams/103606,https://stats.ncaa.org/people/38314
