Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Rocky Batty,D-III,NEWMAC,15,3,0,.833,,https://stats.ncaa.org/teams/571709,https://stats.ncaa.org/people/2144096
2022-23,Rocky Batty,D-III,NEWMAC,13,5,0,.722,,https://stats.ncaa.org/teams/547201,https://stats.ncaa.org/people/2144096
2021-22,Rocky Batty,D-III,NEWMAC,8,9,0,.471,,https://stats.ncaa.org/teams/530355,https://stats.ncaa.org/people/2144096
2020-21,Rocky Batty,D-III,NEWMAC,5,1,0,.833,,https://stats.ncaa.org/teams/508148,https://stats.ncaa.org/people/2144096
2019-20,Rocky Batty,D-III,NEWMAC,3,3,0,.500,,https://stats.ncaa.org/teams/494162,https://stats.ncaa.org/people/2144096
2018-19,Rocky Batty,D-III,NEWMAC,8,9,0,.471,,https://stats.ncaa.org/teams/473466,https://stats.ncaa.org/people/2144096
2017-18,Brendan Gorman,D-III,NEWMAC,9,7,,.563,,https://stats.ncaa.org/teams/423738,https://stats.ncaa.org/people/37603
2016-17,Brendan Gorman,D-III,NEWMAC Lacrosse,8,8,0,.500,,https://stats.ncaa.org/teams/110649,https://stats.ncaa.org/people/37603
2015-16,Brendan Gorman,D-III,NEWMAC Lacrosse,10,8,0,.556,,https://stats.ncaa.org/teams/24068,https://stats.ncaa.org/people/37603
2014-15,Brendan Gorman,D-III,NEWMAC Lacrosse,11,7,0,.611,,https://stats.ncaa.org/teams/106061,https://stats.ncaa.org/people/37603
2013-14,Brendan Gorman,D-III,NEWMAC Lacrosse,11,7,0,.611,,https://stats.ncaa.org/teams/103628,https://stats.ncaa.org/people/37603
2012-13,Brendan Gorman,D-III,NEWMAC Lacrosse,10,8,0,.556,,https://stats.ncaa.org/teams/35282,https://stats.ncaa.org/people/37603
2011-12,Brendan Gorman,D-III,NEWMAC Lacrosse,10,7,0,.588,,https://stats.ncaa.org/teams/56823,https://stats.ncaa.org/people/37603
2010-11,Brendan Gorman,D-III,NEWMAC Lacrosse,10,8,0,.556,,https://stats.ncaa.org/teams/29496,https://stats.ncaa.org/people/37603
2009-10,Brendan Gorman,D-III,NEWMAC Lacrosse,10,7,0,.588,,https://stats.ncaa.org/teams/53337,https://stats.ncaa.org/people/37603
2008-09,Jim Castrataro,D-III,NEWMAC Lacrosse,5,11,0,.313,,https://stats.ncaa.org/teams/95464,https://stats.ncaa.org/people/5963
2007-08,Jim Castrataro,D-III,NEWMAC Lacrosse,6,10,0,.375,,https://stats.ncaa.org/teams/407889,https://stats.ncaa.org/people/5963
2006-07,Jim Castrataro,D-III,NEWMAC Lacrosse,7,7,0,.500,,https://stats.ncaa.org/teams/178825,https://stats.ncaa.org/people/5963
2005-06,Jim Castrataro,D-III,NEWMAC Lacrosse,5,10,0,.333,,https://stats.ncaa.org/teams/222221,https://stats.ncaa.org/people/5963
2004-05,Jim Castrataro,D-III,NEWMAC Lacrosse,9,7,0,.563,,https://stats.ncaa.org/teams/222004,https://stats.ncaa.org/people/5963
2003-04,Jim Castrataro,D-III,NEWMAC Lacrosse,9,8,,.529,,https://stats.ncaa.org/teams/179472,https://stats.ncaa.org/people/5963
2002-03,Jim Castrataro,D-III,NEWMAC Lacrosse,11,5,0,.688,,https://stats.ncaa.org/teams/179267,https://stats.ncaa.org/people/5963
2001-02,Jim Castrataro,D-III,NEWMAC Lacrosse,11,6,0,.647,,https://stats.ncaa.org/teams/179064,https://stats.ncaa.org/people/5963
2000-01,Jim Castrataro,D-III,-,13,5,,.722,,https://stats.ncaa.org/teams/141113,https://stats.ncaa.org/people/5963
1999-00,Jim Castrataro,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/140934,https://stats.ncaa.org/people/5963
1998-99,Bill Cole,D-III,-,8,9,,.471,,https://stats.ncaa.org/teams/221832,https://stats.ncaa.org/people/26561
1997-98,Bill Cole,D-III,-,10,5,,.667,,https://stats.ncaa.org/teams/221671,https://stats.ncaa.org/people/26561
1996-97,Bill Cole,D-III,-,12,3,,.800,,https://stats.ncaa.org/teams/370921,https://stats.ncaa.org/people/26561
1995-96,Bill Cole,D-III,-,6,9,,.400,,https://stats.ncaa.org/teams/336717,https://stats.ncaa.org/people/26561
1994-95,Bill Cole,D-III,-,10,4,0,.714,,https://stats.ncaa.org/teams/221529,https://stats.ncaa.org/people/26561
1993-94,John Stephans,D-III,-,7,5,0,.583,,https://stats.ncaa.org/teams/221388,https://stats.ncaa.org/people/26562
1992-93,John Stephans,D-III,-,7,6,0,.538,,https://stats.ncaa.org/teams/221249,https://stats.ncaa.org/people/26562
1991-92,John Stephans,D-III,-,7,5,0,.583,,https://stats.ncaa.org/teams/299926,https://stats.ncaa.org/people/26562
1990-91,Tom Keller,D-III,-,9,5,,.643,,https://stats.ncaa.org/teams/407756,https://stats.ncaa.org/people/24808
1989-90,Tom Keller,D-III,-,9,4,,.692,,https://stats.ncaa.org/teams/178697,https://stats.ncaa.org/people/24808
1988-89,Tom Keller,D-III,-,8,5,,.615,,https://stats.ncaa.org/teams/140812,https://stats.ncaa.org/people/24808
1987-88,Pierre McGuire,D-III,-,6,8,,.429,,https://stats.ncaa.org/teams/370802,https://stats.ncaa.org/people/26568
1986-87,Pierre McGuire,D-III,-,11,3,,.786,,https://stats.ncaa.org/teams/370687,https://stats.ncaa.org/people/26568
1985-86,Pete Ginnegar,D-III,-,6,8,,.429,,https://stats.ncaa.org/teams/370576,https://stats.ncaa.org/people/9350
1984-85,Pete Ginnegar,D-III,-,8,6,,.571,,https://stats.ncaa.org/teams/336607,https://stats.ncaa.org/people/9350
1983-84,Pete Ginnegar,D-III,-,1,11,,.083,,https://stats.ncaa.org/teams/336500,https://stats.ncaa.org/people/9350
1982-83,Paul Scheufele,D-III,-,5,8,,.385,,https://stats.ncaa.org/teams/140707,https://stats.ncaa.org/people/26567
1981-82,Paul Scheufele,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/370476,https://stats.ncaa.org/people/26567
1980-81,John Martin,D-III,-,6,8,,.429,,https://stats.ncaa.org/teams/221150,https://stats.ncaa.org/people/26566
1979-80,John Martin,D-III,-,10,2,,.833,,https://stats.ncaa.org/teams/407661,https://stats.ncaa.org/people/26566
1978-79,Rick McCarthy,D-III,-,12,2,,.857,,https://stats.ncaa.org/teams/257376,https://stats.ncaa.org/people/7491
1977-78,Rick McCarthy,D-III,-,10,2,,.833,,https://stats.ncaa.org/teams/336410,https://stats.ncaa.org/people/7491
1976-77,Rick McCarthy,D-III,-,7,4,,.636,,https://stats.ncaa.org/teams/178609,https://stats.ncaa.org/people/7491
1975-76,Rick McCarthy,D-III,-,5,5,,.500,,https://stats.ncaa.org/teams/370388,https://stats.ncaa.org/people/7491
