Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Eric Seideman,D-III,NCAC,11,7,0,.611,,https://stats.ncaa.org/teams/571578,https://stats.ncaa.org/people/40231
2022-23,Eric Seideman,D-III,NCAC,13,4,0,.765,,https://stats.ncaa.org/teams/547068,https://stats.ncaa.org/people/40231
2021-22,Dylan Neisler,D-III,NCAC,6,10,0,.375,,https://stats.ncaa.org/teams/530277,https://stats.ncaa.org/people/2692269
2020-21,P.J. Kavanagh,D-III,NCAC,6,5,0,.545,,https://stats.ncaa.org/teams/508068,https://stats.ncaa.org/people/30999
2019-20,P.J. Kavanagh,D-III,NCAC,2,4,0,.333,,https://stats.ncaa.org/teams/494085,https://stats.ncaa.org/people/30999
2018-19,P.J. Kavanagh,D-III,NCAC,7,11,0,.389,,https://stats.ncaa.org/teams/473386,https://stats.ncaa.org/people/30999
2017-18,P.J. Kavanagh,D-III,NCAC,8,7,,.533,,https://stats.ncaa.org/teams/423656,https://stats.ncaa.org/people/30999
2016-17,P.J. Kavanagh,D-III,NCAC,9,9,0,.500,,https://stats.ncaa.org/teams/110804,https://stats.ncaa.org/people/30999
2015-16,P.J. Kavanagh,D-III,NCAC,10,7,0,.588,,https://stats.ncaa.org/teams/24221,https://stats.ncaa.org/people/30999
2014-15,P.J. Kavanagh (8-6)Bryan Reinert (1-1),D-III,NCAC,9,7,0,.563,,https://stats.ncaa.org/teams/106209,https://stats.ncaa.org/people/30999
2013-14,Carl Festa,D-III,NCAC,10,5,0,.667,,https://stats.ncaa.org/teams/103770,https://stats.ncaa.org/people/38315
2012-13,Carl Festa,D-III,NCAC,9,6,0,.600,,https://stats.ncaa.org/teams/35419,https://stats.ncaa.org/people/38315
2011-12,Carl Festa,D-III,NCAC,6,9,0,.400,,https://stats.ncaa.org/teams/56948,https://stats.ncaa.org/people/38315
2010-11,Carl Festa,D-III,NCAC,5,9,0,.357,,https://stats.ncaa.org/teams/29624,https://stats.ncaa.org/people/38315
2009-10,Jason Tarnow,D-III,NCAC,9,7,0,.563,,https://stats.ncaa.org/teams/53459,https://stats.ncaa.org/people/5798
2008-09,Jason Tarnow,D-III,NCAC,7,6,0,.538,,https://stats.ncaa.org/teams/95582,https://stats.ncaa.org/people/5798
2007-08,Jason Tarnow,D-III,NCAC,11,3,0,.786,,https://stats.ncaa.org/teams/408072,https://stats.ncaa.org/people/5798
2006-07,Jason Tarnow,D-III,NCAC,8,4,0,.667,,https://stats.ncaa.org/teams/179003,https://stats.ncaa.org/people/5798
2005-06,Jason Tarnow,D-III,NCAC,8,6,0,.571,,https://stats.ncaa.org/teams/222397,https://stats.ncaa.org/people/5798
