Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Greg Paradine,D-II,SAC,15,1,0,.938,,https://stats.ncaa.org/teams/571472,https://stats.ncaa.org/people/38400
2022-23,Greg Paradine,D-II,SAC,18,3,0,.857,,https://stats.ncaa.org/teams/546963,https://stats.ncaa.org/people/38400
2021-22,Greg Paradine,D-II,SAC,15,4,0,.789,,https://stats.ncaa.org/teams/530099,https://stats.ncaa.org/people/38400
2020-21,Greg Paradine,D-II,SAC,15,2,0,.882,,https://stats.ncaa.org/teams/507890,https://stats.ncaa.org/people/38400
2019-20,Greg Paradine,D-II,SAC,6,1,0,.857,,https://stats.ncaa.org/teams/493934,https://stats.ncaa.org/people/38400
2018-19,Greg Paradine,D-II,SAC,8,8,0,.500,,https://stats.ncaa.org/teams/473325,https://stats.ncaa.org/people/38400
2017-18,Greg Paradine,D-II,SAC,17,3,,.850,,https://stats.ncaa.org/teams/423602,https://stats.ncaa.org/people/38400
2016-17,Greg Paradine,D-II,SAC,12,3,0,.800,,https://stats.ncaa.org/teams/110604,https://stats.ncaa.org/people/38400
2015-16,Greg Paradine,D-II,SAC,12,4,0,.750,,https://stats.ncaa.org/teams/24023,https://stats.ncaa.org/people/38400
2014-15,Greg Paradine,D-II,SAC,9,7,0,.563,,https://stats.ncaa.org/teams/106019,https://stats.ncaa.org/people/38400
2013-14,Greg Paradine,D-II,SAC,10,4,0,.714,,https://stats.ncaa.org/teams/103588,https://stats.ncaa.org/people/38400
2012-13,Greg Paradine,D-II,Deep South,8,8,0,.500,,https://stats.ncaa.org/teams/35248,https://stats.ncaa.org/people/38400
2011-12,Greg Paradine,D-II,Deep South,5,10,0,.333,,https://stats.ncaa.org/teams/56794,https://stats.ncaa.org/people/38400
2010-11,Greg Paradine,D-II,Deep South,4,10,0,.286,Inaugural Varsity Season,https://stats.ncaa.org/teams/29471,https://stats.ncaa.org/people/38400
