Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Shelley Sheiner,D-III,CLC,12,7,0,.632,,https://stats.ncaa.org/teams/571622,https://stats.ncaa.org/people/26591
2022-23,Shelley Sheiner,D-III,CLC,11,8,0,.579,,https://stats.ncaa.org/teams/547113,https://stats.ncaa.org/people/26591
2021-22,Shelley Sheiner,D-III,CSAC,10,6,0,.625,,https://stats.ncaa.org/teams/530176,https://stats.ncaa.org/people/26591
2020-21,Shelley Sheiner,D-III,CSAC,10,2,0,.833,,https://stats.ncaa.org/teams/507966,https://stats.ncaa.org/people/26591
2019-20,Shelley Sheiner,D-III,CSAC,3,0,0,1.000,,https://stats.ncaa.org/teams/493981,https://stats.ncaa.org/people/26591
2018-19,Shelley Sheiner,D-III,CSAC,11,6,0,.647,,https://stats.ncaa.org/teams/473525,https://stats.ncaa.org/people/26591
2017-18,Shelley Sheiner,D-III,DIII Independent,12,6,,.667,,https://stats.ncaa.org/teams/423797,https://stats.ncaa.org/people/26591
2016-17,Shelley Sheiner,D-III,Skyline,8,8,0,.500,,https://stats.ncaa.org/teams/110708,https://stats.ncaa.org/people/26591
2015-16,Shelley Sheiner,D-III,Skyline,11,7,0,.611,,https://stats.ncaa.org/teams/24127,https://stats.ncaa.org/people/26591
2014-15,Shelley Sheiner,D-III,Skyline,9,8,0,.529,,https://stats.ncaa.org/teams/106118,https://stats.ncaa.org/people/26591
2013-14,Shelley Sheiner,D-III,Skyline,16,3,0,.842,,https://stats.ncaa.org/teams/103682,https://stats.ncaa.org/people/26591
2012-13,Shelley Sheiner,D-III,Skyline,15,3,0,.833,,https://stats.ncaa.org/teams/35332,https://stats.ncaa.org/people/26591
2011-12,Shelley Sheiner,D-III,Skyline,12,6,0,.667,,https://stats.ncaa.org/teams/56863,https://stats.ncaa.org/people/26591
2010-11,Shelley Sheiner,D-III,Skyline,8,7,0,.533,,https://stats.ncaa.org/teams/29535,https://stats.ncaa.org/people/26591
2009-10,Shelley Sheiner,D-III,Skyline,14,6,0,.700,,https://stats.ncaa.org/teams/53372,https://stats.ncaa.org/people/26591
2008-09,Shelley Sheiner,D-III,Skyline,12,8,0,.600,,https://stats.ncaa.org/teams/95499,https://stats.ncaa.org/people/26591
2007-08,Shelley Sheiner,D-III,Skyline,14,6,0,.700,,https://stats.ncaa.org/teams/407946,https://stats.ncaa.org/people/26591
2006-07,Shelley Sheiner,D-III,Skyline,11,7,0,.611,,https://stats.ncaa.org/teams/178883,https://stats.ncaa.org/people/26591
2005-06,Shelley Sheiner,D-III,Knickerbocker Lacrosse,10,7,0,.588,,https://stats.ncaa.org/teams/222277,https://stats.ncaa.org/people/26591
2004-05,Shelley Sheiner,D-III,Knickerbocker Lacrosse,7,9,0,.438,,https://stats.ncaa.org/teams/222060,https://stats.ncaa.org/people/26591
2003-04,Shelley Sheiner,D-III,Knickerbocker Lacrosse,7,7,,.500,,https://stats.ncaa.org/teams/179525,https://stats.ncaa.org/people/26591
2002-03,Tyce Knox,D-III,Knickerbocker Lacrosse,6,9,0,.400,,https://stats.ncaa.org/teams/179320,https://stats.ncaa.org/people/44660
2001-02,Tyce Knox,D-III,-,2,13,,.133,,https://stats.ncaa.org/teams/179119,https://stats.ncaa.org/people/44660
2000-01,Tyce Knox,D-III,-,6,9,,.400,,https://stats.ncaa.org/teams/141164,https://stats.ncaa.org/people/44660
1999-00,Paul Kieltyka,D-III,-,8,7,,.533,,https://stats.ncaa.org/teams/140984,https://stats.ncaa.org/people/44661
1998-99,Paul Kieltyka,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/221881,https://stats.ncaa.org/people/44661
1997-98,Paul Kieltyka,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/221717,https://stats.ncaa.org/people/44661
1996-97,Paul Kieltyka,D-III,-,3,10,,.231,,https://stats.ncaa.org/teams/370966,https://stats.ncaa.org/people/44661
1995-96,Jim Davidson,D-III,-,3,9,,.250,,https://stats.ncaa.org/teams/336761,https://stats.ncaa.org/people/44662
1994-95,Dave Carty,D-III,-,12,2,,.857,,https://stats.ncaa.org/teams/221571,https://stats.ncaa.org/people/5040
1993-94,Hawley Waterman,D-III,-,7,6,,.538,,https://stats.ncaa.org/teams/221429,https://stats.ncaa.org/people/44663
1992-93,Hawley Waterman,D-III,-,14,2,,.875,,https://stats.ncaa.org/teams/221290,https://stats.ncaa.org/people/44663
1991-92,Hawley Waterman,D-III,-,13,2,,.867,,https://stats.ncaa.org/teams/299964,https://stats.ncaa.org/people/44663
1990-91,Hawley Waterman,D-III,-,12,4,,.750,,https://stats.ncaa.org/teams/407794,https://stats.ncaa.org/people/44663
1989-90,Hawley Waterman,D-III,-,12,4,,.750,,https://stats.ncaa.org/teams/178734,https://stats.ncaa.org/people/44663
1988-89,Hawley Waterman,D-III,-,11,5,,.688,,https://stats.ncaa.org/teams/140847,https://stats.ncaa.org/people/44663
1987-88,Hawley Waterman,D-III,-,13,6,,.684,,https://stats.ncaa.org/teams/370837,https://stats.ncaa.org/people/44663
1986-87,Hawley Waterman,D-III,-,11,5,,.688,,https://stats.ncaa.org/teams/370722,https://stats.ncaa.org/people/44663
1985-86,Hawley Waterman,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/370611,https://stats.ncaa.org/people/44663
1984-85,Hawley Waterman,D-III,-,5,10,,.333,,https://stats.ncaa.org/teams/336641,https://stats.ncaa.org/people/44663
1983-84,Hawley Waterman,D-III,-,8,7,,.533,,https://stats.ncaa.org/teams/336534,https://stats.ncaa.org/people/44663
1982-83,Hawley Waterman,D-III,-,5,9,,.357,,https://stats.ncaa.org/teams/140740,https://stats.ncaa.org/people/44663
1981-82,Hawley Waterman,D-III,-,4,10,,.286,,https://stats.ncaa.org/teams/370509,https://stats.ncaa.org/people/44663
1980-81,Hawley Waterman,D-III,-,8,5,,.615,,https://stats.ncaa.org/teams/221183,https://stats.ncaa.org/people/44663
1979-80,Hawley Waterman,D-III,-,10,2,,.833,,https://stats.ncaa.org/teams/407693,https://stats.ncaa.org/people/44663
1978-79,Hawley Waterman,D-III,-,12,2,,.857,,https://stats.ncaa.org/teams/257408,https://stats.ncaa.org/people/44663
1977-78,Hawley Waterman,D-III,-,9,5,,.643,,https://stats.ncaa.org/teams/336443,https://stats.ncaa.org/people/44663
1976-77,Hawley Waterman,D-III,-,7,6,,.538,,https://stats.ncaa.org/teams/178640,https://stats.ncaa.org/people/44663
1975-76,Hawley Waterman,D-III,-,4,8,,.333,,https://stats.ncaa.org/teams/370419,https://stats.ncaa.org/people/44663
1974-75,Hawley Waterman,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/407605,https://stats.ncaa.org/people/44663
1973-74,Hawley Waterman,D-III,-,9,4,,.692,,https://stats.ncaa.org/teams/257323,https://stats.ncaa.org/people/44663
