Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,John Nostrant,D-III,Centennial,6,11,0,.353,,https://stats.ncaa.org/teams/571565,https://stats.ncaa.org/people/2631798
2022-23,John Nostrant,D-III,Centennial,8,9,0,.471,,https://stats.ncaa.org/teams/547055,https://stats.ncaa.org/people/2631798
2021-22,John Nostrant,D-III,Centennial,4,10,0,.286,,https://stats.ncaa.org/teams/530263,https://stats.ncaa.org/people/2631798
2020-21,Jeff Shirk,D-III,Centennial,2,6,0,.250,,https://stats.ncaa.org/teams/508054,https://stats.ncaa.org/people/31735
2019-20,Jeff Shirk,D-III,Centennial,0,6,0,.000,,https://stats.ncaa.org/teams/494071,https://stats.ncaa.org/people/31735
2018-19,Jeff Shirk,D-III,Centennial,7,9,0,.438,,https://stats.ncaa.org/teams/473372,https://stats.ncaa.org/people/31735
2017-18,Jeff Shirk,D-III,Centennial,8,7,,.533,,https://stats.ncaa.org/teams/423642,https://stats.ncaa.org/people/31735
2016-17,Jeff Shirk,D-III,Centennial,9,7,0,.563,,https://stats.ncaa.org/teams/110790,https://stats.ncaa.org/people/31735
2015-16,Jeff Shirk,D-III,Centennial,7,8,0,.467,,https://stats.ncaa.org/teams/24207,https://stats.ncaa.org/people/31735
2014-15,Jeff Shirk,D-III,Centennial,6,10,0,.375,,https://stats.ncaa.org/teams/106196,https://stats.ncaa.org/people/31735
2013-14,Jeff Shirk,D-III,Centennial,18,2,0,.900,,https://stats.ncaa.org/teams/103757,https://stats.ncaa.org/people/31735
2012-13,Jeff Shirk,D-III,Centennial,13,5,0,.722,,https://stats.ncaa.org/teams/35406,https://stats.ncaa.org/people/31735
2011-12,Jeff Shirk,D-III,Centennial,11,6,0,.647,,https://stats.ncaa.org/teams/56935,https://stats.ncaa.org/people/31735
2010-11,Jeff Shirk,D-III,Centennial,5,9,0,.357,,https://stats.ncaa.org/teams/29611,https://stats.ncaa.org/people/31735
2009-10,J.B. Clarke,D-III,Centennial,4,10,0,.286,,https://stats.ncaa.org/teams/53446,https://stats.ncaa.org/people/5702
2008-09,J.B. Clarke,D-III,Centennial,9,7,0,.563,,https://stats.ncaa.org/teams/95569,https://stats.ncaa.org/people/5702
2007-08,J.B. Clarke,D-III,Centennial,14,4,0,.778,,https://stats.ncaa.org/teams/408059,https://stats.ncaa.org/people/5702
2006-07,J.B. Clarke,D-III,Centennial,11,6,0,.647,,https://stats.ncaa.org/teams/178991,https://stats.ncaa.org/people/5702
2005-06,J.B. Clarke,D-III,Centennial,14,5,0,.737,,https://stats.ncaa.org/teams/222385,https://stats.ncaa.org/people/5702
2004-05,J.B. Clarke,D-III,Centennial,10,5,0,.667,,https://stats.ncaa.org/teams/222167,https://stats.ncaa.org/people/5702
2003-04,J.B. Clarke,D-III,-,18,3,0,.857,,https://stats.ncaa.org/teams/179630,https://stats.ncaa.org/people/5702
2002-03,J.B. Clarke,D-III,Centennial,12,4,0,.750,,https://stats.ncaa.org/teams/179421,https://stats.ncaa.org/people/5702
