Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Guy Bourdon,D-II,NE10,7,7,0,.500,,https://stats.ncaa.org/teams/571513,https://stats.ncaa.org/people/44583
2022-23,Guy Bourdon,D-II,NE10,4,10,0,.286,,https://stats.ncaa.org/teams/547006,https://stats.ncaa.org/people/44583
2021-22,Guy Bourdon,D-II,NE10,4,9,0,.308,,https://stats.ncaa.org/teams/530142,https://stats.ncaa.org/people/44583
2020-21,Guy Bourdon,D-II,NE10,2,7,0,.222,,https://stats.ncaa.org/teams/507934,https://stats.ncaa.org/people/44583
2019-20,Guy Bourdon,D-II,NE10,2,2,0,.500,,https://stats.ncaa.org/teams/493907,https://stats.ncaa.org/people/44583
2018-19,Guy Bourdon,D-II,NE10,8,7,0,.533,,https://stats.ncaa.org/teams/473298,https://stats.ncaa.org/people/44583
2017-18,Keith Loftis,D-II,NE10,7,6,,.538,,https://stats.ncaa.org/teams/423574,https://stats.ncaa.org/people/42498
2016-17,Keith Loftis,D-II,NE10,6,7,0,.462,,https://stats.ncaa.org/teams/110576,https://stats.ncaa.org/people/42498
2015-16,Keith Loftis,D-II,NE10,3,11,0,.214,,https://stats.ncaa.org/teams/23996,https://stats.ncaa.org/people/42498
2014-15,Keith Loftis,D-II,NE10,9,8,0,.529,,https://stats.ncaa.org/teams/105994,https://stats.ncaa.org/people/42498
2013-14,Keith Loftis,D-II,NE10,5,9,0,.357,,https://stats.ncaa.org/teams/103563,https://stats.ncaa.org/people/42498
2012-13,Keith Loftis,D-II,NE10,3,10,0,.231,,https://stats.ncaa.org/teams/35224,https://stats.ncaa.org/people/42498
2011-12,Mel McKee,D-II,NE10,3,11,0,.214,,https://stats.ncaa.org/teams/56771,https://stats.ncaa.org/people/35506
2010-11,Mel McKee,D-II,NE10,9,7,0,.563,,https://stats.ncaa.org/teams/29447,https://stats.ncaa.org/people/35506
2009-10,Mel McKee,D-II,NE10,4,10,0,.286,,https://stats.ncaa.org/teams/53294,https://stats.ncaa.org/people/35506
2008-09,Mel McKee,D-II,NE10,7,8,0,.467,,https://stats.ncaa.org/teams/95426,https://stats.ncaa.org/people/35506
2007-08,Mark Kelley,D-II,NE10,4,11,0,.267,,https://stats.ncaa.org/teams/407888,https://stats.ncaa.org/people/6821
2006-07,Mark Kelley,D-II,NE10,4,10,0,.286,,https://stats.ncaa.org/teams/178824,https://stats.ncaa.org/people/6821
2005-06,Mark Kelley,D-II,NE10,4,10,0,.286,,https://stats.ncaa.org/teams/222220,https://stats.ncaa.org/people/6821
2004-05,Mark Kelley,D-II,NE10,3,11,0,.214,,https://stats.ncaa.org/teams/222003,https://stats.ncaa.org/people/6821
2003-04,Chris Widelo,D-II,NE10,4,11,,.267,,https://stats.ncaa.org/teams/179471,https://stats.ncaa.org/people/4874
2002-03,Chris Widelo,D-II,NE10,4,9,0,.308,,https://stats.ncaa.org/teams/179266,https://stats.ncaa.org/people/4874
2001-02,Chris Widelo,D-II,NE10,4,9,0,.308,,https://stats.ncaa.org/teams/179063,https://stats.ncaa.org/people/4874
2000-01,Chris Widelo,D-II,-,3,9,0,.250,,https://stats.ncaa.org/teams/141112,https://stats.ncaa.org/people/4874
1999-00,Chris Widelo,D-II,-,4,10,0,.286,,https://stats.ncaa.org/teams/140933,https://stats.ncaa.org/people/4874
1998-99,Greg Minro,D-II,-,2,11,0,.154,,https://stats.ncaa.org/teams/221831,https://stats.ncaa.org/people/11344
1997-98,Greg Minro,D-II,-,2,11,0,.154,,https://stats.ncaa.org/teams/221670,https://stats.ncaa.org/people/11344
1996-97,Greg Minro,D-II,-,0,11,0,.000,,https://stats.ncaa.org/teams/370920,https://stats.ncaa.org/people/11344
1995-96,Mike Ginns,D-II,-,3,10,0,.231,,https://stats.ncaa.org/teams/336716,https://stats.ncaa.org/people/11345
1994-95,Ed Carver,D-II,-,7,6,0,.538,,https://stats.ncaa.org/teams/221528,https://stats.ncaa.org/people/11346
1993-94,Jeremiah Jones,D-II,-,3,12,0,.200,,https://stats.ncaa.org/teams/221387,https://stats.ncaa.org/people/11347
1992-93,John Hannon,D-II,-,7,6,0,.538,,https://stats.ncaa.org/teams/221248,https://stats.ncaa.org/people/11348
1991-92,John Hannon,D-II,-,0,13,0,.000,,https://stats.ncaa.org/teams/299925,https://stats.ncaa.org/people/11348
1990-91,John Hannon,D-II,-,6,8,0,.429,,https://stats.ncaa.org/teams/407755,https://stats.ncaa.org/people/11348
1989-90,John Hannon,D-II,-,3,8,0,.273,,https://stats.ncaa.org/teams/178696,https://stats.ncaa.org/people/11348
1988-89,Ed Fayle,D-II,-,2,8,0,.200,,https://stats.ncaa.org/teams/140811,https://stats.ncaa.org/people/11349
1987-88,Ed Fayle,D-II,-,5,10,0,.333,,https://stats.ncaa.org/teams/370801,https://stats.ncaa.org/people/11349
