Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jack Crawford,D-III,United East,4,6,0,.400,,https://stats.ncaa.org/teams/571698,https://stats.ncaa.org/people/2421727
2022-23,Jack Crawford,D-III,CSAC,4,6,0,.400,,https://stats.ncaa.org/teams/547190,https://stats.ncaa.org/people/2421727
2021-22,Jack Crawford,D-III,CSAC,1,9,0,.100,,https://stats.ncaa.org/teams/530344,https://stats.ncaa.org/people/2421727
2020-21,Jack Crawford,D-III,CSAC,3,4,0,.429,,https://stats.ncaa.org/teams/508137,https://stats.ncaa.org/people/2421727
2019-20,Jack Crawford,D-III,CSAC,0,4,0,.000,,https://stats.ncaa.org/teams/494151,https://stats.ncaa.org/people/2421727
2018-19,Tucker Durkin,D-III,CSAC,4,9,0,.308,,https://stats.ncaa.org/teams/473455,https://stats.ncaa.org/people/45008
2017-18,Tucker Durkin,D-III,United East,9,7,,.563,,https://stats.ncaa.org/teams/423727,https://stats.ncaa.org/people/45008
2016-17,Tucker Durkin,D-III,United East,8,8,0,.500,,https://stats.ncaa.org/teams/110875,https://stats.ncaa.org/people/45008
2015-16,Tucker Durkin,D-III,United East,9,5,0,.643,,https://stats.ncaa.org/teams/24287,https://stats.ncaa.org/people/45008
2014-15,Jerry Mouradian,D-III,United East,8,5,0,.615,,https://stats.ncaa.org/teams/106273,https://stats.ncaa.org/people/44330
2013-14,,,-,,,,,,https://stats.ncaa.org/teams/430504,
