Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jake Plunket,D-III,Centennial,10,8,0,.556,,https://stats.ncaa.org/teams/571645,https://stats.ncaa.org/people/39949
2022-23,Jake Plunket,D-III,Centennial,11,6,0,.647,,https://stats.ncaa.org/teams/547136,https://stats.ncaa.org/people/39949
2021-22,Jake Plunket,D-III,Centennial,9,6,0,.600,,https://stats.ncaa.org/teams/530199,https://stats.ncaa.org/people/39949
2020-21,Jake Plunket,D-III,Centennial,5,4,0,.556,,https://stats.ncaa.org/teams/507989,https://stats.ncaa.org/people/39949
2019-20,Jake Plunket,D-III,Centennial,5,0,0,1.000,,https://stats.ncaa.org/teams/494004,https://stats.ncaa.org/people/39949
2018-19,Jake Plunket,D-III,Centennial,10,6,0,.625,,https://stats.ncaa.org/teams/473548,https://stats.ncaa.org/people/39949
2017-18,Jake Plunket,D-III,Centennial,11,7,,.611,,https://stats.ncaa.org/teams/423822,https://stats.ncaa.org/people/39949
2016-17,Jake Plunket,D-III,Centennial,2,12,0,.143,,https://stats.ncaa.org/teams/110733,https://stats.ncaa.org/people/39949
2015-16,Jake Plunket,D-III,Centennial,3,13,0,.188,,https://stats.ncaa.org/teams/24151,https://stats.ncaa.org/people/39949
2014-15,Chris Bissinger,D-III,Centennial,3,10,0,.231,,https://stats.ncaa.org/teams/106141,https://stats.ncaa.org/people/24835
2013-14,Chris Bissinger,D-III,Centennial,2,12,0,.143,,https://stats.ncaa.org/teams/103705,https://stats.ncaa.org/people/24835
2012-13,Chris Bissinger,D-III,Centennial,6,9,0,.400,,https://stats.ncaa.org/teams/35354,https://stats.ncaa.org/people/24835
2011-12,Chris Bissinger,D-III,Centennial,2,12,0,.143,,https://stats.ncaa.org/teams/56884,https://stats.ncaa.org/people/24835
2010-11,Chris Bissinger,D-III,Centennial,5,9,0,.357,,https://stats.ncaa.org/teams/29558,https://stats.ncaa.org/people/24835
2009-10,Chris Bissinger,D-III,Centennial,6,7,0,.462,,https://stats.ncaa.org/teams/53394,https://stats.ncaa.org/people/24835
2008-09,Chris Bissinger,D-III,Centennial,5,8,0,.385,,https://stats.ncaa.org/teams/95519,https://stats.ncaa.org/people/24835
2007-08,Chris Bissinger,D-III,Centennial,10,5,0,.667,,https://stats.ncaa.org/teams/407979,https://stats.ncaa.org/people/24835
2006-07,Chris Bissinger,D-III,Centennial,6,6,0,.500,,https://stats.ncaa.org/teams/178915,https://stats.ncaa.org/people/24835
2005-06,Chris Bissinger,D-III,Centennial,6,7,0,.462,,https://stats.ncaa.org/teams/222309,https://stats.ncaa.org/people/24835
2004-05,Chris Bissinger,D-III,Centennial,7,9,0,.438,,https://stats.ncaa.org/teams/222092,https://stats.ncaa.org/people/24835
2003-04,Dave Cornell,D-III,-,5,9,0,.357,,https://stats.ncaa.org/teams/179556,https://stats.ncaa.org/people/24836
2002-03,Dave Cornell,D-III,Centennial,5,7,0,.417,,https://stats.ncaa.org/teams/179349,https://stats.ncaa.org/people/24836
1979-80,Jim Trumbo,,-,1,8,0,.111,,https://stats.ncaa.org/teams/407708,https://stats.ncaa.org/people/24837
1978-79,Jim Trumbo,,-,1,10,0,.091,,https://stats.ncaa.org/teams/257422,https://stats.ncaa.org/people/24837
1977-78,Frank P. Marino,,-,1,10,0,.091,,https://stats.ncaa.org/teams/336457,https://stats.ncaa.org/people/20637
1976-77,Frank P. Marino,,-,1,10,0,.091,,https://stats.ncaa.org/teams/178654,https://stats.ncaa.org/people/20637
1975-76,Frank P. Marino,,-,4,7,0,.364,,https://stats.ncaa.org/teams/370433,https://stats.ncaa.org/people/20637
1974-75,Frank P. Marino,,-,4,6,0,.400,,https://stats.ncaa.org/teams/407619,https://stats.ncaa.org/people/20637
1973-74,Frank P. Marino,,-,6,3,0,.667,,https://stats.ncaa.org/teams/257336,https://stats.ncaa.org/people/20637
1972-73,Frank P. Marino,,-,4,6,0,.400,,https://stats.ncaa.org/teams/221112,https://stats.ncaa.org/people/20637
1971-72,Frank P. Marino,,-,1,7,0,.125,,https://stats.ncaa.org/teams/370351,https://stats.ncaa.org/people/20637
1970-71,Frank P. Marino,,-,4,6,0,.400,,https://stats.ncaa.org/teams/336376,https://stats.ncaa.org/people/20637
1969-70,Frank P. Marino,,-,4,5,0,.444,,https://stats.ncaa.org/teams/178575,https://stats.ncaa.org/people/20637
1968-69,Frank P. Marino,,-,1,6,0,.143,,https://stats.ncaa.org/teams/336304,https://stats.ncaa.org/people/20637
1967-68,Frank P. Marino,,-,0,9,0,.000,,https://stats.ncaa.org/teams/336238,https://stats.ncaa.org/people/20637
1966-67,Charles Kuntzleman,,-,0,8,0,.000,,https://stats.ncaa.org/teams/221038,https://stats.ncaa.org/people/24838
1965-66,Charles Kuntzleman,,-,0,6,0,.000,,https://stats.ncaa.org/teams/299895,https://stats.ncaa.org/people/24838
1964-65,Charles Kuntzleman,,-,1,3,0,.250,,https://stats.ncaa.org/teams/336177,https://stats.ncaa.org/people/24838
