Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Mike Murphy,D-II,SAC,7,8,0,.467,,https://stats.ncaa.org/teams/571470,https://stats.ncaa.org/people/42519
2022-23,Mike Murphy,D-II,SAC,3,10,0,.231,,https://stats.ncaa.org/teams/546961,https://stats.ncaa.org/people/42519
2021-22,Peter Bourque,D-II,SAC,5,10,0,.333,,https://stats.ncaa.org/teams/530097,https://stats.ncaa.org/people/7342
2020-21,Peter Bourque,D-II,SAC,5,6,0,.455,,https://stats.ncaa.org/teams/507888,https://stats.ncaa.org/people/7342
2019-20,Peter Bourque,D-II,SAC,3,3,0,.500,,https://stats.ncaa.org/teams/493932,https://stats.ncaa.org/people/7342
2018-19,Peter Bourque,D-II,SAC,9,6,0,.600,,https://stats.ncaa.org/teams/473323,https://stats.ncaa.org/people/7342
2017-18,Peter Bourque,D-II,SAC,6,9,,.400,,https://stats.ncaa.org/teams/423600,https://stats.ncaa.org/people/7342
2016-17,Peter Bourque,D-II,SAC,8,8,0,.500,,https://stats.ncaa.org/teams/110602,https://stats.ncaa.org/people/7342
2015-16,Peter Bourque,D-II,SAC,5,10,0,.333,,https://stats.ncaa.org/teams/24021,https://stats.ncaa.org/people/7342
2014-15,Peter Bourque,D-II,SAC,5,10,0,.333,,https://stats.ncaa.org/teams/106017,https://stats.ncaa.org/people/7342
2013-14,Peter Bourque,D-II,SAC,7,8,0,.467,,https://stats.ncaa.org/teams/103586,https://stats.ncaa.org/people/7342
2012-13,Peter Bourque,D-II,Deep South,9,8,0,.529,,https://stats.ncaa.org/teams/35246,https://stats.ncaa.org/people/7342
2011-12,Peter Bourque,D-II,Deep South,14,3,0,.824,,https://stats.ncaa.org/teams/56792,https://stats.ncaa.org/people/7342
2010-11,Peter Bourque,D-II,Deep South,12,4,0,.750,,https://stats.ncaa.org/teams/29469,https://stats.ncaa.org/people/7342
2009-10,Peter Bourque,D-II,Deep South,9,8,0,.529,,https://stats.ncaa.org/teams/53315,https://stats.ncaa.org/people/7342
2008-09,Peter Bourque,D-II,Deep South,4,9,0,.308,,https://stats.ncaa.org/teams/95446,https://stats.ncaa.org/people/7342
2007-08,Peter Bourque,D-II,-,7,8,0,.467,,https://stats.ncaa.org/teams/408076,https://stats.ncaa.org/people/7342
2006-07,Peter Bourque,D-II,Deep South,7,8,0,.467,,https://stats.ncaa.org/teams/179007,https://stats.ncaa.org/people/7342
2005-06,Peter Bourque,D-II,Deep South,3,10,0,.231,,https://stats.ncaa.org/teams/222401,https://stats.ncaa.org/people/7342
2004-05,Peter Bourque,D-II,Deep South,6,8,0,.429,,https://stats.ncaa.org/teams/222183,https://stats.ncaa.org/people/7342
2003-04,Peter Bourque,D-II,-,10,6,0,.625,,https://stats.ncaa.org/teams/179647,https://stats.ncaa.org/people/7342
2002-03,Peter Bourque,D-II,Deep South,7,7,0,.500,,https://stats.ncaa.org/teams/179437,https://stats.ncaa.org/people/7342
2001-02,Peter Bourque,D-II,Deep South,6,8,0,.429,,https://stats.ncaa.org/teams/179234,https://stats.ncaa.org/people/7342
2000-01,Peter Bourque,D-II,-,3,10,0,.231,,https://stats.ncaa.org/teams/141269,https://stats.ncaa.org/people/7342
1999-00,Peter Bourque,D-II,-,6,8,0,.429,,https://stats.ncaa.org/teams/141088,https://stats.ncaa.org/people/7342
1998-99,Peter Bourque,D-II,-,4,9,0,.308,,https://stats.ncaa.org/teams/221980,https://stats.ncaa.org/people/7342
1997-98,Peter Bourque,D-II,-,4,8,0,.333,,https://stats.ncaa.org/teams/221815,https://stats.ncaa.org/people/7342
1996-97,Peter Bourque,D-II,-,6,10,0,.375,,https://stats.ncaa.org/teams/371059,https://stats.ncaa.org/people/7342
1995-96,Peter Bourque,D-II,-,2,11,0,.154,,https://stats.ncaa.org/teams/336849,https://stats.ncaa.org/people/7342
1994-95,Peter Bourque,D-II,-,1,10,0,.091,,https://stats.ncaa.org/teams/221660,https://stats.ncaa.org/people/7342
1993-94,Peter Bourque,D-II,-,0,10,0,.000,,https://stats.ncaa.org/teams/221520,https://stats.ncaa.org/people/7342
