Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Tommy DeLuca,D-III,Atlantic East,15,4,0,.789,,https://stats.ncaa.org/teams/571717,https://stats.ncaa.org/people/2844622
2022-23,Steve Colfer,D-III,Atlantic East,14,5,0,.737,,https://stats.ncaa.org/teams/547209,https://stats.ncaa.org/people/7882
2021-22,Steve Colfer,D-III,Atlantic East,16,5,0,.762,,https://stats.ncaa.org/teams/530363,https://stats.ncaa.org/people/7882
2020-21,Steve Colfer,D-III,Atlantic East,11,3,0,.786,,https://stats.ncaa.org/teams/508156,https://stats.ncaa.org/people/7882
2019-20,Steve Colfer,D-III,Atlantic East,4,1,0,.800,,https://stats.ncaa.org/teams/494170,https://stats.ncaa.org/people/7882
2018-19,Steve Colfer,D-III,Atlantic East,22,2,0,.917,,https://stats.ncaa.org/teams/473474,https://stats.ncaa.org/people/7882
2017-18,Steve Colfer,D-III,CSAC,17,3,,.850,,https://stats.ncaa.org/teams/423746,https://stats.ncaa.org/people/7882
2016-17,Steve Colfer,D-III,CSAC,17,4,0,.810,,https://stats.ncaa.org/teams/110657,https://stats.ncaa.org/people/7882
2015-16,Steve Colfer,D-III,CSAC,15,5,0,.750,,https://stats.ncaa.org/teams/24076,https://stats.ncaa.org/people/7882
2014-15,Steve Colfer,D-III,CSAC,13,6,0,.684,,https://stats.ncaa.org/teams/106069,https://stats.ncaa.org/people/7882
2013-14,Steve Colfer,D-III,CSAC,17,2,0,.895,,https://stats.ncaa.org/teams/103636,https://stats.ncaa.org/people/7882
2012-13,Steve Colfer,D-III,CSAC,15,4,0,.789,,https://stats.ncaa.org/teams/35290,https://stats.ncaa.org/people/7882
2011-12,Steve Colfer,D-III,CSAC,17,3,0,.850,,https://stats.ncaa.org/teams/56828,https://stats.ncaa.org/people/7882
2010-11,Steve Colfer,D-III,CSAC,13,6,0,.684,,https://stats.ncaa.org/teams/29501,https://stats.ncaa.org/people/7882
2009-10,Steve Colfer,D-III,CSAC,15,4,0,.789,,https://stats.ncaa.org/teams/53341,https://stats.ncaa.org/people/7882
2008-09,Steve Colfer,D-III,CSAC,15,4,0,.789,,https://stats.ncaa.org/teams/95468,https://stats.ncaa.org/people/7882
2007-08,Steve Colfer,D-III,CSAC,17,3,0,.850,,https://stats.ncaa.org/teams/407899,https://stats.ncaa.org/people/7882
2006-07,Steve Colfer,D-III,CSAC,15,3,0,.833,,https://stats.ncaa.org/teams/178836,https://stats.ncaa.org/people/7882
2005-06,Steve Colfer,D-III,CSAC,13,3,0,.813,,https://stats.ncaa.org/teams/222232,https://stats.ncaa.org/people/7882
2004-05,Steve Colfer,D-III,CSAC,10,6,0,.625,,https://stats.ncaa.org/teams/222015,https://stats.ncaa.org/people/7882
2003-04,Steve Colfer,D-III,CSAC,14,3,,.824,,https://stats.ncaa.org/teams/179482,https://stats.ncaa.org/people/7882
2002-03,Steve Colfer,D-III,CSAC,13,4,0,.765,,https://stats.ncaa.org/teams/179277,https://stats.ncaa.org/people/7882
2001-02,Steve Colfer,D-III,CSAC,15,3,0,.833,,https://stats.ncaa.org/teams/179075,https://stats.ncaa.org/people/7882
2000-01,Steve Colfer,D-III,-,11,4,,.733,,https://stats.ncaa.org/teams/141123,https://stats.ncaa.org/people/7882
1999-00,Pat Scarpello,D-III,-,7,8,,.467,,https://stats.ncaa.org/teams/140943,https://stats.ncaa.org/people/7239
1998-99,Pat Scarpello,D-III,-,6,9,,.400,,https://stats.ncaa.org/teams/221840,https://stats.ncaa.org/people/7239
1997-98,Pat Scarpello,D-III,-,8,5,,.615,,https://stats.ncaa.org/teams/221679,https://stats.ncaa.org/people/7239
1996-97,Pat Scarpello,D-III,-,7,6,,.538,,https://stats.ncaa.org/teams/370929,https://stats.ncaa.org/people/7239
1995-96,Randy Mills,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/336725,https://stats.ncaa.org/people/11770
1994-95,Randy Mills,D-III,-,3,9,,.250,Inaugural Varsity Season,https://stats.ncaa.org/teams/221536,https://stats.ncaa.org/people/11770
