Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Curtis Gilbert,D-III,SAA,8,8,0,.500,,https://stats.ncaa.org/teams/571582,https://stats.ncaa.org/people/33632
2022-23,Curtis Gilbert,D-III,SAA,6,7,0,.462,,https://stats.ncaa.org/teams/547072,https://stats.ncaa.org/people/33632
2021-22,Curtis Gilbert,D-III,SAA,7,7,0,.500,,https://stats.ncaa.org/teams/530282,https://stats.ncaa.org/people/33632
2020-21,Curtis Gilbert,D-III,SAA,5,4,0,.556,,https://stats.ncaa.org/teams/508073,https://stats.ncaa.org/people/33632
2019-20,Curtis Gilbert,D-III,SAA,1,4,0,.200,,https://stats.ncaa.org/teams/494090,https://stats.ncaa.org/people/33632
2018-19,Curtis Gilbert,D-III,SAA,9,8,0,.529,,https://stats.ncaa.org/teams/473391,https://stats.ncaa.org/people/33632
2017-18,Curtis Gilbert,D-III,SAA,12,4,,.750,,https://stats.ncaa.org/teams/423661,https://stats.ncaa.org/people/33632
2016-17,Curtis Gilbert,D-III,SAA,11,5,0,.688,,https://stats.ncaa.org/teams/110809,https://stats.ncaa.org/people/33632
2015-16,Curtis Gilbert,D-III,SAA,8,9,0,.471,,https://stats.ncaa.org/teams/24226,https://stats.ncaa.org/people/33632
2014-15,Curtis Gilbert,D-III,SAA,12,5,0,.706,,https://stats.ncaa.org/teams/106214,https://stats.ncaa.org/people/33632
2013-14,Curtis Gilbert,D-III,SAA,11,4,0,.733,,https://stats.ncaa.org/teams/103775,https://stats.ncaa.org/people/33632
2012-13,Chris Delfausse,D-III,SCAC,13,5,0,.722,,https://stats.ncaa.org/teams/35423,https://stats.ncaa.org/people/33626
2011-12,Chris Delfausse,D-III,Division III Independents,6,9,0,.400,,https://stats.ncaa.org/teams/56951,https://stats.ncaa.org/people/33626
2010-11,Chris Delfausse,,-,,,,,Inaugural Varsity Season,https://stats.ncaa.org/teams/336858,https://stats.ncaa.org/people/33626
