Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Sam Ashton,D-II,G-MAC,8,8,0,.500,,https://stats.ncaa.org/teams/571484,https://stats.ncaa.org/people/46003
2022-23,Sam Ashton,D-II,G-MAC,7,9,0,.438,,https://stats.ncaa.org/teams/546975,https://stats.ncaa.org/people/46003
2021-22,Sam Ashton,D-II,G-MAC,7,7,0,.500,,https://stats.ncaa.org/teams/530111,https://stats.ncaa.org/people/46003
2020-21,Sam Ashton,D-II,G-MAC,5,8,0,.385,,https://stats.ncaa.org/teams/507902,https://stats.ncaa.org/people/46003
2019-20,Sam Ashton,D-II,G-MAC,0,6,0,.000,,https://stats.ncaa.org/teams/493946,https://stats.ncaa.org/people/46003
2018-19,Sam Ashton,D-II,G-MAC,4,10,0,.286,,https://stats.ncaa.org/teams/473337,https://stats.ncaa.org/people/46003
2017-18,Steve Gartelman,D-II,G-MAC,11,3,,.786,,https://stats.ncaa.org/teams/423614,https://stats.ncaa.org/people/44347
2016-17,Steve Gartelman,D-II,G-MAC,7,8,0,.467,,https://stats.ncaa.org/teams/110616,https://stats.ncaa.org/people/44347
2015-16,Steve Gartelman,D-II,ECAC-II,9,6,0,.600,,https://stats.ncaa.org/teams/24036,https://stats.ncaa.org/people/44347
2014-15,Steve Gartelman,D-II,ECAC-II,15,3,0,.833,,https://stats.ncaa.org/teams/106031,https://stats.ncaa.org/people/44347
2013-14,Greg Stocks,D-II,ECAC-II,10,4,0,.714,,https://stats.ncaa.org/teams/103598,https://stats.ncaa.org/people/37201
2012-13,Greg Stocks,D-II,ECAC-II,12,5,0,.706,,https://stats.ncaa.org/teams/35256,https://stats.ncaa.org/people/37201
2011-12,Greg Stocks,D-II,ECC,7,7,0,.500,,https://stats.ncaa.org/teams/56801,https://stats.ncaa.org/people/37201
2010-11,Greg Stocks,D-II,ECC,7,7,0,.500,,https://stats.ncaa.org/teams/29477,https://stats.ncaa.org/people/37201
2009-10,Greg Stocks,D-II,ECC,3,11,0,.214,First Season of Competition,https://stats.ncaa.org/teams/53322,https://stats.ncaa.org/people/37201
