Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Nick DiBernardo,D-III,SAA,11,5,0,.688,,https://stats.ncaa.org/teams/571536,https://stats.ncaa.org/people/2494221
2022-23,Nick DiBernardo,D-III,SAA,11,5,0,.688,,https://stats.ncaa.org/teams/547026,https://stats.ncaa.org/people/2494221
2021-22,Nick DiBernardo,D-III,SAA,9,9,0,.500,,https://stats.ncaa.org/teams/530234,https://stats.ncaa.org/people/2494221
2020-21,Nick DiBernardo,D-III,SAA,1,2,0,.333,Did not meet minimum number of contests played to be included in national statistical rankings,https://stats.ncaa.org/teams/508024,https://stats.ncaa.org/people/2494221
2019-20,Marty Watters,D-III,SAA,1,5,0,.167,,https://stats.ncaa.org/teams/494040,https://stats.ncaa.org/people/33636
2018-19,Marty Watters,D-III,SAA,10,7,0,.588,,https://stats.ncaa.org/teams/473584,https://stats.ncaa.org/people/33636
2017-18,Marty Watters,D-III,SAA,10,7,,.588,,https://stats.ncaa.org/teams/423858,https://stats.ncaa.org/people/33636
2016-17,Marty Watters,D-III,SAA,10,7,0,.588,,https://stats.ncaa.org/teams/110769,https://stats.ncaa.org/people/33636
2015-16,Marty Watters,D-III,SAA,12,4,0,.750,,https://stats.ncaa.org/teams/24186,https://stats.ncaa.org/people/33636
2014-15,Marty Watters,D-III,SAA,11,4,0,.733,,https://stats.ncaa.org/teams/106175,https://stats.ncaa.org/people/33636
2013-14,Marty Watters,D-III,SAA,11,5,0,.688,,https://stats.ncaa.org/teams/103738,https://stats.ncaa.org/people/33636
2012-13,Marty Watters,D-III,SCAC,14,4,0,.778,,https://stats.ncaa.org/teams/35387,https://stats.ncaa.org/people/33636
2011-12,Marty Watters,D-III,SCAC,12,5,0,.706,,https://stats.ncaa.org/teams/56916,https://stats.ncaa.org/people/33636
2010-11,Marty Watters,D-III,SCAC,7,8,0,.467,,https://stats.ncaa.org/teams/29592,https://stats.ncaa.org/people/33636
2009-10,Marty Watters,D-III,SCAC,4,10,0,.286,,https://stats.ncaa.org/teams/53428,https://stats.ncaa.org/people/33636
2008-09,Marty Watters,D-III,Sewanee,4,10,0,.286,,https://stats.ncaa.org/teams/95551,https://stats.ncaa.org/people/33636
2007-08,Marty Watters,D-III,-,4,9,0,.308,Inagural Season,https://stats.ncaa.org/teams/408030,https://stats.ncaa.org/people/33636
2006-07,,,-,,,,,,https://stats.ncaa.org/teams/563203,
