Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Andy Sinclair,D-III,ODAC,4,11,0,.267,,https://stats.ncaa.org/teams/571663,https://stats.ncaa.org/people/40234
2022-23,Andy Sinclair,D-III,ODAC,2,14,0,.125,,https://stats.ncaa.org/teams/547154,https://stats.ncaa.org/people/40234
2021-22,Andy Sinclair,D-III,ODAC,1,15,0,.063,,https://stats.ncaa.org/teams/530217,https://stats.ncaa.org/people/40234
2020-21,Andy Sinclair,D-III,ODAC,1,13,0,.071,,https://stats.ncaa.org/teams/508007,https://stats.ncaa.org/people/40234
2019-20,Andy Sinclair,D-III,ODAC,2,5,0,.286,,https://stats.ncaa.org/teams/494023,https://stats.ncaa.org/people/40234
2018-19,Andy Sinclair,D-III,ODAC,3,14,0,.176,,https://stats.ncaa.org/teams/473567,https://stats.ncaa.org/people/40234
2017-18,Andy Sinclair,D-III,ODAC,1,16,,.059,,https://stats.ncaa.org/teams/423841,https://stats.ncaa.org/people/40234
2016-17,Andy Sinclair,D-III,ODAC,5,12,0,.294,,https://stats.ncaa.org/teams/110752,https://stats.ncaa.org/people/40234
2015-16,Andy Sinclair,D-III,ODAC,8,9,0,.471,,https://stats.ncaa.org/teams/24169,https://stats.ncaa.org/people/40234
2014-15,Andy Sinclair,D-III,ODAC,5,10,0,.333,,https://stats.ncaa.org/teams/106158,https://stats.ncaa.org/people/40234
2013-14,Andy Sinclair,D-III,ODAC,5,11,0,.313,,https://stats.ncaa.org/teams/103721,https://stats.ncaa.org/people/40234
2012-13,Andy Sinclair,D-III,ODAC,5,11,0,.313,,https://stats.ncaa.org/teams/35370,https://stats.ncaa.org/people/40234
2011-12,Andy Sinclair,D-III,ODAC,3,12,0,.200,,https://stats.ncaa.org/teams/56899,https://stats.ncaa.org/people/40234
2010-11,Scott Ketcham,D-III,ODAC,1,12,0,.077,,https://stats.ncaa.org/teams/29575,https://stats.ncaa.org/people/36468
2009-10,Scott Ketcham,D-III,ODAC,0,13,0,.000,,https://stats.ncaa.org/teams/53411,https://stats.ncaa.org/people/36468
2008-09,Scott Ketcham,D-III,Randolph,0,8,0,.000,Inaugural Season,https://stats.ncaa.org/teams/95535,https://stats.ncaa.org/people/36468
