Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Grant Zimmerman,D-III,SAA,14,3,0,.824,,https://stats.ncaa.org/teams/571724,https://stats.ncaa.org/people/2120211
2022-23,Grant Zimmerman,D-III,SAA,13,4,0,.765,,https://stats.ncaa.org/teams/547216,https://stats.ncaa.org/people/2120211
2021-22,Grant Zimmerman,D-III,SAA,9,6,0,.600,,https://stats.ncaa.org/teams/530370,https://stats.ncaa.org/people/2120211
2020-21,Grant Zimmerman,D-III,SAA,12,2,0,.857,,https://stats.ncaa.org/teams/508163,https://stats.ncaa.org/people/2120211
2019-20,Grant Zimmerman,D-III,SAA,2,3,0,.400,,https://stats.ncaa.org/teams/494177,https://stats.ncaa.org/people/2120211
2018-19,Grant Zimmerman,D-III,SAA,10,5,0,.667,,https://stats.ncaa.org/teams/473481,https://stats.ncaa.org/people/2120211
2017-18,Dan Sharbaugh,D-III,SAA,7,8,,.467,,https://stats.ncaa.org/teams/423753,https://stats.ncaa.org/people/43399
2016-17,Dan Sharbaugh,D-III,SAA,5,9,0,.357,,https://stats.ncaa.org/teams/110664,https://stats.ncaa.org/people/43399
2015-16,Dan Sharbaugh,D-III,SAA,11,5,0,.688,,https://stats.ncaa.org/teams/24084,https://stats.ncaa.org/people/43399
2014-15,Dan Sharbaugh,D-III,SAA,9,5,0,.643,,https://stats.ncaa.org/teams/106077,https://stats.ncaa.org/people/43399
2013-14,Bert Severns,D-III,SAA,13,4,0,.765,,https://stats.ncaa.org/teams/103643,https://stats.ncaa.org/people/35643
2012-13,Bert Severns,D-III,SCAC,11,4,0,.733,,https://stats.ncaa.org/teams/35296,https://stats.ncaa.org/people/35643
2011-12,Bert Severns,D-III,SCAC,12,4,0,.750,,https://stats.ncaa.org/teams/56832,https://stats.ncaa.org/people/35643
2010-11,Bert Severns,D-III,SCAC,3,10,0,.231,Inaugural Varsity Season,https://stats.ncaa.org/teams/29505,https://stats.ncaa.org/people/35643
