Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,John Galloway,D-I,ASUN,13,5,0,.722,,https://stats.ncaa.org/teams/571402,https://stats.ncaa.org/people/46005
2022-23,John Galloway,D-I,ASUN,12,4,0,.750,,https://stats.ncaa.org/teams/546894,https://stats.ncaa.org/people/46005
2021-22,John Galloway,D-I,SoCon,14,3,0,.824,,https://stats.ncaa.org/teams/530046,https://stats.ncaa.org/people/46005
2020-21,John Galloway,D-I,SoCon,7,7,0,.500,,https://stats.ncaa.org/teams/507839,https://stats.ncaa.org/people/46005
2019-20,John Galloway,D-I,SoCon,3,3,0,.500,,https://stats.ncaa.org/teams/493858,https://stats.ncaa.org/people/46005
2018-19,John Galloway,D-I,SoCon,6,9,0,.400,,https://stats.ncaa.org/teams/473250,https://stats.ncaa.org/people/46005
2017-18,John Galloway,D-I,SoCon,8,7,,.533,,https://stats.ncaa.org/teams/423526,https://stats.ncaa.org/people/46005
2016-17,John Galloway,D-I,SoCon,3,11,0,.214,,https://stats.ncaa.org/teams/110528,https://stats.ncaa.org/people/46005
2015-16,Guy Van Arsdale,D-I,SoCon,3,10,0,.231,,https://stats.ncaa.org/teams/23948,https://stats.ncaa.org/people/9096
2014-15,Guy Van Arsdale,D-I,SoCon,4,8,0,.333,,https://stats.ncaa.org/teams/105947,https://stats.ncaa.org/people/9096
2013-14,Guy Van Arsdale,D-I,ASUN,4,9,0,.308,,https://stats.ncaa.org/teams/103518,https://stats.ncaa.org/people/9096
2012-13,Guy Van Arsdale,D-I,MAAC,8,5,0,.615,,https://stats.ncaa.org/teams/35181,https://stats.ncaa.org/people/9096
2011-12,Guy Van Arsdale,D-I,MAAC,6,7,0,.462,,https://stats.ncaa.org/teams/56730,https://stats.ncaa.org/people/9096
2010-11,Matt Kerwick,D-I,MAAC,5,10,0,.333,,https://stats.ncaa.org/teams/29406,https://stats.ncaa.org/people/6910
2009-10,Matt Kerwick,D-I,Jacksonville,6,7,0,.462,Inaugural Varsity Season,https://stats.ncaa.org/teams/53254,https://stats.ncaa.org/people/6910
