Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2001-02,Bill Pilat,D-III,ODAC,8,7,0,.533,,https://stats.ncaa.org/teams/179174,https://stats.ncaa.org/people/4506
2000-01,Bill Pilat,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/141216,https://stats.ncaa.org/people/4506
1999-00,Bill Pilat,D-III,-,9,4,0,.692,,https://stats.ncaa.org/teams/141036,https://stats.ncaa.org/people/4506
1998-99,Bill Pilat,D-III,-,5,9,0,.357,,https://stats.ncaa.org/teams/221932,https://stats.ncaa.org/people/4506
1997-98,Bill Pilat,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/221767,https://stats.ncaa.org/people/4506
1996-97,Bill Pilat,D-III,-,11,3,0,.786,,https://stats.ncaa.org/teams/371013,https://stats.ncaa.org/people/4506
1995-96,Bill Pilat,D-III,-,11,4,0,.733,,https://stats.ncaa.org/teams/336804,https://stats.ncaa.org/people/4506
1994-95,Bill Pilat,D-III,-,12,3,0,.800,,https://stats.ncaa.org/teams/221614,https://stats.ncaa.org/people/4506
1993-94,Bill Pilat,D-III,-,8,5,0,.615,,https://stats.ncaa.org/teams/221474,https://stats.ncaa.org/people/4506
1992-93,Bill Pilat,D-III,-,10,4,0,.714,,https://stats.ncaa.org/teams/221334,https://stats.ncaa.org/people/4506
1991-92,Bill Pilat,D-III,-,12,5,0,.706,,https://stats.ncaa.org/teams/300006,https://stats.ncaa.org/people/4506
1990-91,Bill Pilat,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/407834,https://stats.ncaa.org/people/4506
1989-90,Bill Pilat,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/178773,https://stats.ncaa.org/people/4506
1988-89,Bill Pilat,D-III,-,7,6,0,.538,,https://stats.ncaa.org/teams/140885,https://stats.ncaa.org/people/4506
1987-88,Scott Allison,D-III,-,8,8,0,.500,,https://stats.ncaa.org/teams/370874,https://stats.ncaa.org/people/8903
1986-87,Scott Allison,D-III,-,9,6,0,.600,,https://stats.ncaa.org/teams/370759,https://stats.ncaa.org/people/8903
1985-86,John Pirro,D-III,-,7,6,0,.538,,https://stats.ncaa.org/teams/370648,https://stats.ncaa.org/people/9060
1984-85,John Pirro,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/336677,https://stats.ncaa.org/people/9060
1983-84,John Pirro,D-III,-,6,6,0,.500,,https://stats.ncaa.org/teams/336568,https://stats.ncaa.org/people/9060
1982-83,John Pirro,D-III,-,11,6,0,.647,,https://stats.ncaa.org/teams/140772,https://stats.ncaa.org/people/9060
1981-82,John Pirro,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/370540,https://stats.ncaa.org/people/9060
1980-81,Paul Griffin,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/221213,https://stats.ncaa.org/people/9061
1979-80,Paul Griffin,D-II,-,7,4,0,.636,,https://stats.ncaa.org/teams/407723,https://stats.ncaa.org/people/9061
1978-79,Paul Griffin,D-II,-,9,3,0,.750,,https://stats.ncaa.org/teams/257435,https://stats.ncaa.org/people/9061
1977-78,Paul Griffin,D-II,-,12,2,0,.857,,https://stats.ncaa.org/teams/336470,https://stats.ncaa.org/people/9061
1976-77,Paul Griffin,D-II,-,8,6,0,.571,,https://stats.ncaa.org/teams/178667,https://stats.ncaa.org/people/9061
1975-76,Paul Griffin,D-II,-,8,4,0,.667,,https://stats.ncaa.org/teams/370447,https://stats.ncaa.org/people/9061
1974-75,Paul Griffin,D-II,-,9,4,0,.692,,https://stats.ncaa.org/teams/407631,https://stats.ncaa.org/people/9061
1973-74,Paul Griffin,D-II,-,7,6,0,.538,,https://stats.ncaa.org/teams/257347,https://stats.ncaa.org/people/9061
1972-73,Paul Griffin,D-II,-,8,6,0,.571,,https://stats.ncaa.org/teams/221122,https://stats.ncaa.org/people/9061
1971-72,Ted Savage,D-II,-,8,6,0,.571,,https://stats.ncaa.org/teams/370361,https://stats.ncaa.org/people/9062
