Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Gene McCabe,D-III,ODAC,13,5,0,.722,,https://stats.ncaa.org/teams/571564,https://stats.ncaa.org/people/5415
2022-23,Gene McCabe,D-III,ODAC,18,5,0,.783,,https://stats.ncaa.org/teams/547054,https://stats.ncaa.org/people/5415
2021-22,Gene McCabe,D-III,ODAC,12,7,0,.632,,https://stats.ncaa.org/teams/530262,https://stats.ncaa.org/people/5415
2020-21,Gene McCabe,D-III,ODAC,11,5,0,.688,,https://stats.ncaa.org/teams/508053,https://stats.ncaa.org/people/5415
2019-20,Gene McCabe,D-III,ODAC,3,4,0,.429,,https://stats.ncaa.org/teams/494070,https://stats.ncaa.org/people/5415
2018-19,Gene McCabe,D-III,ODAC,16,5,0,.762,,https://stats.ncaa.org/teams/473371,https://stats.ncaa.org/people/5415
2017-18,Gene McCabe,D-III,ODAC,15,5,,.750,,https://stats.ncaa.org/teams/423641,https://stats.ncaa.org/people/5415
2016-17,Gene McCabe,D-III,ODAC,10,7,0,.588,,https://stats.ncaa.org/teams/110789,https://stats.ncaa.org/people/5415
2015-16,Gene McCabe,D-III,ODAC,16,4,0,.800,,https://stats.ncaa.org/teams/24206,https://stats.ncaa.org/people/5415
2014-15,Gene McCabe,D-III,ODAC,12,7,0,.632,,https://stats.ncaa.org/teams/106195,https://stats.ncaa.org/people/5415
2013-14,Gene McCabe,D-III,ODAC,11,6,0,.647,,https://stats.ncaa.org/teams/103756,https://stats.ncaa.org/people/5415
2012-13,Gene McCabe,D-III,ODAC,16,5,0,.762,,https://stats.ncaa.org/teams/35405,https://stats.ncaa.org/people/5415
2011-12,Gene McCabe,D-III,ODAC,10,9,0,.526,,https://stats.ncaa.org/teams/56934,https://stats.ncaa.org/people/5415
2010-11,Gene McCabe,D-III,ODAC,9,8,0,.529,,https://stats.ncaa.org/teams/29610,https://stats.ncaa.org/people/5415
2009-10,Gene McCabe,D-III,ODAC,11,6,0,.647,,https://stats.ncaa.org/teams/53445,https://stats.ncaa.org/people/5415
2008-09,Gene McCabe,D-III,ODAC,16,4,0,.800,,https://stats.ncaa.org/teams/95568,https://stats.ncaa.org/people/5415
2007-08,Gene McCabe,D-III,ODAC,9,6,0,.600,Does not include 2/21 win over SCAD (club team),https://stats.ncaa.org/teams/408058,https://stats.ncaa.org/people/5415
2006-07,Gene McCabe,D-III,ODAC,9,6,0,.600,,https://stats.ncaa.org/teams/178990,https://stats.ncaa.org/people/5415
2005-06,Mike Cerino,D-III,ODAC,7,6,0,.538,,https://stats.ncaa.org/teams/222384,https://stats.ncaa.org/people/7034
2004-05,Mike Cerino,D-III,ODAC,9,5,0,.643,,https://stats.ncaa.org/teams/222166,https://stats.ncaa.org/people/7034
2003-04,Mike Cerino,D-III,ODAC,14,4,,.778,,https://stats.ncaa.org/teams/179629,https://stats.ncaa.org/people/7034
2002-03,Mike Cerino,D-III,ODAC,9,5,0,.643,,https://stats.ncaa.org/teams/179420,https://stats.ncaa.org/people/7034
2001-02,Mike Cerino,D-III,-,14,4,0,.778,,https://stats.ncaa.org/teams/179218,https://stats.ncaa.org/people/7034
2000-01,Jim Stagnitta,D-III,-,14,1,0,.933,,https://stats.ncaa.org/teams/141255,https://stats.ncaa.org/people/6017
1999-00,Jim Stagnitta,D-III,-,16,2,0,.889,,https://stats.ncaa.org/teams/141074,https://stats.ncaa.org/people/6017
1998-99,Jim Stagnitta,D-III,-,13,2,0,.867,,https://stats.ncaa.org/teams/221967,https://stats.ncaa.org/people/6017
1997-98,Jim Stagnitta,D-III,-,13,3,0,.813,,https://stats.ncaa.org/teams/221802,https://stats.ncaa.org/people/6017
1996-97,Jim Stagnitta,D-III,-,11,3,0,.786,,https://stats.ncaa.org/teams/371046,https://stats.ncaa.org/people/6017
1995-96,Jim Stagnitta,D-III,-,10,5,0,.667,,https://stats.ncaa.org/teams/336837,https://stats.ncaa.org/people/6017
1994-95,Jim Stagnitta,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/221648,https://stats.ncaa.org/people/6017
1993-94,Jim Stagnitta,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/221508,https://stats.ncaa.org/people/6017
1992-93,Jim Stagnitta,D-III,-,12,3,0,.800,,https://stats.ncaa.org/teams/221368,https://stats.ncaa.org/people/6017
1991-92,Jim Stagnitta,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/300037,https://stats.ncaa.org/people/6017
1990-91,Jim Stagnitta,D-III,-,11,4,0,.733,,https://stats.ncaa.org/teams/407865,https://stats.ncaa.org/people/6017
1989-90,Jim Stagnitta,D-III,-,9,4,0,.692,,https://stats.ncaa.org/teams/178802,https://stats.ncaa.org/people/6017
1988-89,Dennis Daly,D-III,-,4,9,0,.308,,https://stats.ncaa.org/teams/140913,https://stats.ncaa.org/people/9337
1987-88,Dennis Daly,D-III,-,2,11,0,.154,,https://stats.ncaa.org/teams/370901,https://stats.ncaa.org/people/9337
1986-87,Dennis Daly,D-III,-,11,4,0,.733,,https://stats.ncaa.org/teams/370784,https://stats.ncaa.org/people/9337
1985-86,Dennis Daly,D-III,-,5,8,0,.385,,https://stats.ncaa.org/teams/370671,https://stats.ncaa.org/people/9337
1984-85,Dennis Daly,D-III,-,3,8,0,.273,,https://stats.ncaa.org/teams/336700,https://stats.ncaa.org/people/9337
1983-84,Dennis Daly,D-III,-,5,9,0,.357,,https://stats.ncaa.org/teams/336591,https://stats.ncaa.org/people/9337
1982-83,Jack Emmer,D-III,-,5,7,0,.417,,https://stats.ncaa.org/teams/140795,https://stats.ncaa.org/people/9338
1981-82,Jack Emmer,D-III,-,9,4,0,.692,,https://stats.ncaa.org/teams/370560,https://stats.ncaa.org/people/9338
1980-81,Jack Emmer,D-III,-,6,5,0,.545,,https://stats.ncaa.org/teams/221233,https://stats.ncaa.org/people/9338
1979-80,Jack Emmer,D-III,-,10,4,0,.714,,https://stats.ncaa.org/teams/407741,https://stats.ncaa.org/people/9338
1978-79,Jack Emmer,D-III,-,9,4,0,.692,,https://stats.ncaa.org/teams/257453,https://stats.ncaa.org/people/9338
1977-78,Jack Emmer,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/336488,https://stats.ncaa.org/people/9338
1976-77,Jack Emmer,D-III,-,11,4,0,.733,,https://stats.ncaa.org/teams/178684,https://stats.ncaa.org/people/9338
1975-76,Jack Emmer,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/370464,https://stats.ncaa.org/people/9338
