Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Nik Colpitts,D-I,ASUN,2,11,0,.154,NCAA Division I Reclassifying Member (active 2026-27),https://stats.ncaa.org/teams/571448,https://stats.ncaa.org/people/2845010
2022-23,Chris Panos,D-I,ASUN,2,12,0,.143,NCAA Division I Reclassifying Member (active 2026-27),https://stats.ncaa.org/teams/546981,https://stats.ncaa.org/people/2110646
2021-22,Chris Panos,D-II,SAC,12,5,0,.706,,https://stats.ncaa.org/teams/530117,https://stats.ncaa.org/people/2110646
2020-21,Chris Panos,D-II,SAC,7,4,0,.636,,https://stats.ncaa.org/teams/507908,https://stats.ncaa.org/people/2110646
2019-20,Chris Panos,D-II,SAC,5,2,0,.714,,https://stats.ncaa.org/teams/493952,https://stats.ncaa.org/people/2110646
2018-19,Chris Panos,D-II,SAC,13,5,0,.722,,https://stats.ncaa.org/teams/473343,https://stats.ncaa.org/people/2110646
2017-18,Chris Kivlen,D-II,SAC,9,7,,.563,,https://stats.ncaa.org/teams/423620,https://stats.ncaa.org/people/39775
2016-17,Chris Kivlen,D-II,SAC,10,7,0,.588,,https://stats.ncaa.org/teams/110622,https://stats.ncaa.org/people/39775
2015-16,Chris Kivlen,D-II,SAC,11,7,0,.611,,https://stats.ncaa.org/teams/24041,https://stats.ncaa.org/people/39775
2014-15,Jim Fritz,D-II,SAC,9,8,0,.529,,https://stats.ncaa.org/teams/106035,https://stats.ncaa.org/people/5977
2013-14,Jim Fritz,D-II,SAC,12,5,0,.706,,https://stats.ncaa.org/teams/103601,https://stats.ncaa.org/people/5977
2012-13,Jim Fritz,D-II,Conference Carolinas,7,7,0,.500,,https://stats.ncaa.org/teams/35259,https://stats.ncaa.org/people/5977
2011-12,Jim Fritz,D-II,Conference Carolinas,8,6,0,.571,,https://stats.ncaa.org/teams/56804,https://stats.ncaa.org/people/5977
2010-11,Jim Fritz,D-II,Conference Carolinas,8,5,0,.615,,https://stats.ncaa.org/teams/29481,https://stats.ncaa.org/people/5977
2009-10,Jim Fritz,D-II,Conference Carolinas,9,4,0,.692,,https://stats.ncaa.org/teams/53325,https://stats.ncaa.org/people/5977
2008-09,Jim Fritz,D-II,Conference Carolinas,8,6,0,.571,,https://stats.ncaa.org/teams/95455,https://stats.ncaa.org/people/5977
2007-08,Jim Fritz,D-II,Conference Carolinas,3,11,0,.214,,https://stats.ncaa.org/teams/408100,https://stats.ncaa.org/people/5977
2006-07,Jim Fritz,D-II,Deep South,7,8,0,.467,,https://stats.ncaa.org/teams/179029,https://stats.ncaa.org/people/5977
2005-06,Jim Fritz,D-II,Deep South,9,5,0,.643,,https://stats.ncaa.org/teams/222422,https://stats.ncaa.org/people/5977
2004-05,Jim Fritz,D-II,Deep South,8,6,0,.571,,https://stats.ncaa.org/teams/222202,https://stats.ncaa.org/people/5977
2003-04,Jim Fritz,D-II,-,3,11,,.214,,https://stats.ncaa.org/teams/179664,https://stats.ncaa.org/people/5977
