Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jake Bernhardt,D-III,NESCAC,6,8,0,.429,,https://stats.ncaa.org/teams/571728,https://stats.ncaa.org/people/2935874
2022-23,Guy Van Arsdale,D-III,NESCAC,4,10,0,.286,,https://stats.ncaa.org/teams/547220,https://stats.ncaa.org/people/9096
2021-22,Guy Van Arsdale,D-III,NESCAC,6,7,0,.462,,https://stats.ncaa.org/teams/530374,https://stats.ncaa.org/people/9096
2020-21,Guy Van Arsdale,D-III,NESCAC,3,1,0,.750,Did not meet minimum number of contests played to be included in national statistical rankings,https://stats.ncaa.org/teams/508167,https://stats.ncaa.org/people/9096
2019-20,Guy Van Arsdale,D-III,NESCAC,1,2,0,.333,,https://stats.ncaa.org/teams/494181,https://stats.ncaa.org/people/9096
2018-19,Guy Van Arsdale,D-III,NESCAC,8,7,0,.533,,https://stats.ncaa.org/teams/473485,https://stats.ncaa.org/people/9096
2017-18,Guy Van Arsdale,D-III,NESCAC,6,7,,.462,,https://stats.ncaa.org/teams/423757,https://stats.ncaa.org/people/9096
2016-17,Guy Van Arsdale,D-III,NESCAC,3,11,0,.214,,https://stats.ncaa.org/teams/110668,https://stats.ncaa.org/people/9096
2015-16,Jon Hunt,D-III,NESCAC,3,12,0,.200,,https://stats.ncaa.org/teams/24088,https://stats.ncaa.org/people/26747
2014-15,Jack Sandler,D-III,NESCAC,8,7,0,.533,,https://stats.ncaa.org/teams/106081,https://stats.ncaa.org/people/30933
2013-14,Jack Sandler,D-III,NESCAC,7,8,0,.467,,https://stats.ncaa.org/teams/103647,https://stats.ncaa.org/people/30933
2012-13,Justin Domingos,D-III,NESCAC,6,9,0,.400,,https://stats.ncaa.org/teams/35300,https://stats.ncaa.org/people/38301
2011-12,Justin Domingos,D-III,NESCAC,9,5,0,.643,,https://stats.ncaa.org/teams/56836,https://stats.ncaa.org/people/38301
2010-11,Justin Domingos,D-III,NESCAC,9,7,0,.563,,https://stats.ncaa.org/teams/29509,https://stats.ncaa.org/people/38301
2009-10,Jon Thompson,D-III,NESCAC,10,6,0,.625,,https://stats.ncaa.org/teams/53348,https://stats.ncaa.org/people/35383
2008-09,Jon Thompson,D-III,NESCAC,8,7,0,.533,,https://stats.ncaa.org/teams/95475,https://stats.ncaa.org/people/35383
2007-08,Rob Quinn,D-III,NESCAC,6,8,0,.429,,https://stats.ncaa.org/teams/407906,https://stats.ncaa.org/people/9643
2006-07,Rob Quinn,D-III,NESCAC,3,10,0,.231,,https://stats.ncaa.org/teams/178843,https://stats.ncaa.org/people/9643
2005-06,Rob Quinn,D-III,NESCAC,6,8,0,.429,,https://stats.ncaa.org/teams/222238,https://stats.ncaa.org/people/9643
2004-05,Rob Quinn,D-III,NESCAC,3,11,0,.214,,https://stats.ncaa.org/teams/222021,https://stats.ncaa.org/people/9643
2003-04,Rob Quinn,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/179488,https://stats.ncaa.org/people/9643
2002-03,Rob Quinn,D-III,NESCAC,4,8,0,.333,,https://stats.ncaa.org/teams/179283,https://stats.ncaa.org/people/9643
2001-02,Rob Quinn,D-III,NESCAC,11,5,0,.688,,https://stats.ncaa.org/teams/179081,https://stats.ncaa.org/people/9643
2000-01,David Zazzaro,D-III,-,3,9,0,.250,,https://stats.ncaa.org/teams/141128,https://stats.ncaa.org/people/5114
1999-00,David Zazzaro,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/140948,https://stats.ncaa.org/people/5114
1998-99,David Zazzaro,D-III,-,11,4,0,.733,,https://stats.ncaa.org/teams/221845,https://stats.ncaa.org/people/5114
1997-98,David Zazzaro,D-III,-,12,4,0,.750,,https://stats.ncaa.org/teams/221684,https://stats.ncaa.org/people/5114
1996-97,David Zazzaro,D-III,-,9,4,0,.692,,https://stats.ncaa.org/teams/370933,https://stats.ncaa.org/people/5114
1995-96,David Zazzaro,D-III,-,7,7,0,.500,,https://stats.ncaa.org/teams/336729,https://stats.ncaa.org/people/5114
1994-95,David Zazzaro,D-III,-,9,6,0,.600,,https://stats.ncaa.org/teams/221540,https://stats.ncaa.org/people/5114
1993-94,David Zazzaro,D-III,-,11,3,0,.786,,https://stats.ncaa.org/teams/221398,https://stats.ncaa.org/people/5114
1992-93,David Zazzaro,D-III,-,5,5,0,.500,,https://stats.ncaa.org/teams/221259,https://stats.ncaa.org/people/5114
1991-92,Charlie Corey,D-III,-,7,4,0,.636,,https://stats.ncaa.org/teams/299934,https://stats.ncaa.org/people/9644
1990-91,Charlie Corey,D-III,-,12,3,0,.800,,https://stats.ncaa.org/teams/407764,https://stats.ncaa.org/people/9644
1989-90,Charlie Corey,D-III,-,12,3,0,.800,,https://stats.ncaa.org/teams/178705,https://stats.ncaa.org/people/9644
1988-89,Robert Pfeiffer,D-III,-,10,6,0,.625,,https://stats.ncaa.org/teams/140819,https://stats.ncaa.org/people/9645
1987-88,Robert Pfeiffer,D-III,-,10,4,0,.714,,https://stats.ncaa.org/teams/370808,https://stats.ncaa.org/people/9645
1986-87,Robert Pfeiffer,D-III,-,3,7,0,.300,,https://stats.ncaa.org/teams/370693,https://stats.ncaa.org/people/9645
1985-86,Robert Pfeiffer,D-III,-,8,5,0,.615,,https://stats.ncaa.org/teams/370582,https://stats.ncaa.org/people/9645
1984-85,Bob Ewell,D-III,-,11,4,0,.733,,https://stats.ncaa.org/teams/336613,https://stats.ncaa.org/people/9320
1983-84,Bob Ewell,D-III,-,6,5,0,.545,,https://stats.ncaa.org/teams/336506,https://stats.ncaa.org/people/9320
1982-83,Bob Ewell,D-III,-,2,9,0,.182,,https://stats.ncaa.org/teams/140713,https://stats.ncaa.org/people/9320
1981-82,Bob Ewell,D-III,-,5,7,0,.417,,https://stats.ncaa.org/teams/370482,https://stats.ncaa.org/people/9320
1980-81,Bob Ewell,D-III,-,7,5,0,.583,,https://stats.ncaa.org/teams/221156,https://stats.ncaa.org/people/9320
1979-80,Bob Ewell,D-III,-,5,7,0,.417,,https://stats.ncaa.org/teams/407667,https://stats.ncaa.org/people/9320
1978-79,Bob Ewell,D-III,-,8,3,0,.727,,https://stats.ncaa.org/teams/257383,https://stats.ncaa.org/people/9320
1977-78,Jack Leary,D-III,-,6,5,0,.545,,https://stats.ncaa.org/teams/336417,https://stats.ncaa.org/people/9646
1976-77,John Krasnavage,D-III,-,2,8,0,.200,,https://stats.ncaa.org/teams/178615,https://stats.ncaa.org/people/9647
1975-76,Bob Ewell,D-III,-,6,6,0,.500,,https://stats.ncaa.org/teams/370394,https://stats.ncaa.org/people/9320
1974-75,Bob Ewell,D-III,-,6,4,0,.600,,https://stats.ncaa.org/teams/407580,https://stats.ncaa.org/people/9320
1973-74,Bob Ewell,D-III,-,4,5,0,.444,,https://stats.ncaa.org/teams/257299,https://stats.ncaa.org/people/9320
1972-73,Mike Hodges,D-II,-,2,5,0,.286,,https://stats.ncaa.org/teams/221075,https://stats.ncaa.org/people/9648
