Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Nate Mayo,D-III,Great Northeast,2,14,0,.125,,https://stats.ncaa.org/teams/571706,https://stats.ncaa.org/people/31728
2022-23,Nate Mayo,D-III,Great Northeast,2,15,0,.118,,https://stats.ncaa.org/teams/547198,https://stats.ncaa.org/people/31728
2021-22,Nate Mayo,D-III,Great Northeast,5,11,0,.313,,https://stats.ncaa.org/teams/530352,https://stats.ncaa.org/people/31728
2020-21,Nate Mayo,D-III,Great Northeast,1,8,0,.111,,https://stats.ncaa.org/teams/508145,https://stats.ncaa.org/people/31728
2019-20,Nate Mayo,D-III,Great Northeast,3,2,0,.600,,https://stats.ncaa.org/teams/494159,https://stats.ncaa.org/people/31728
2018-19,Nate Mayo,D-III,Great Northeast,6,12,0,.333,,https://stats.ncaa.org/teams/473463,https://stats.ncaa.org/people/31728
2017-18,Nate Mayo,D-III,Great Northeast,4,14,,.222,,https://stats.ncaa.org/teams/423735,https://stats.ncaa.org/people/31728
2016-17,Nate Mayo,D-III,Great Northeast,3,13,0,.188,,https://stats.ncaa.org/teams/110646,https://stats.ncaa.org/people/31728
2015-16,Nate Mayo,D-III,Great Northeast,1,15,0,.063,,https://stats.ncaa.org/teams/24065,https://stats.ncaa.org/people/31728
2014-15,Nate Mayo,D-III,Great Northeast,1,15,0,.063,,https://stats.ncaa.org/teams/106058,https://stats.ncaa.org/people/31728
2013-14,Andrew Dalton,D-III,Great Northeast,2,14,0,.125,,https://stats.ncaa.org/teams/103625,https://stats.ncaa.org/people/42510
2012-13,Mark Lange,D-III,Great Northeast,6,10,0,.375,,https://stats.ncaa.org/teams/35279,https://stats.ncaa.org/people/39933
2011-12,Mark Lange,D-III,Great Northeast,10,8,0,.556,,https://stats.ncaa.org/teams/56820,https://stats.ncaa.org/people/39933
2010-11,Patrick Gaffney,D-III,CCC,5,12,0,.294,,https://stats.ncaa.org/teams/29494,https://stats.ncaa.org/people/36452
2009-10,Patrick Gaffney,D-III,CCC,4,12,0,.250,,https://stats.ncaa.org/teams/53336,https://stats.ncaa.org/people/36452
2008-09,Patrick Gaffney,D-III,CCC,1,10,0,.091,First Season of Competition,https://stats.ncaa.org/teams/371071,https://stats.ncaa.org/people/36452
2007-08,,,-,,,,,,https://stats.ncaa.org/teams/465473,
