Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Tim Dunton,D-III,USA South,14,3,0,.824,,https://stats.ncaa.org/teams/571678,https://stats.ncaa.org/people/26593
2022-23,Tim Dunton,D-III,USA South,11,6,0,.647,,https://stats.ncaa.org/teams/547169,https://stats.ncaa.org/people/26593
2021-22,Tim Dunton,D-III,USA South,10,8,0,.556,,https://stats.ncaa.org/teams/530321,https://stats.ncaa.org/people/26593
2020-21,Tim Dunton,D-III,USA South,6,5,0,.545,,https://stats.ncaa.org/teams/508113,https://stats.ncaa.org/people/26593
2019-20,Tim Dunton,D-III,USA South,5,2,0,.714,,https://stats.ncaa.org/teams/494127,https://stats.ncaa.org/people/26593
2018-19,Tim Dunton,D-III,USA South,9,9,0,.500,,https://stats.ncaa.org/teams/473430,https://stats.ncaa.org/people/26593
2017-18,Tim Dunton,D-III,USA South,9,8,,.529,,https://stats.ncaa.org/teams/423702,https://stats.ncaa.org/people/26593
2016-17,Tim Dunton,D-III,-,5,10,0,.333,,https://stats.ncaa.org/teams/110850,https://stats.ncaa.org/people/26593
2015-16,Tim Dunton,D-III,-,1,11,0,.083,,https://stats.ncaa.org/teams/24265,https://stats.ncaa.org/people/26593
2014-15,Pete Manderano,D-III,-,4,12,0,.250,,https://stats.ncaa.org/teams/106251,https://stats.ncaa.org/people/39952
2013-14,Pete Manderano,D-III,-,6,8,0,.429,,https://stats.ncaa.org/teams/103813,https://stats.ncaa.org/people/39952
2012-13,Pete Manderano,D-III,-,6,9,0,.400,,https://stats.ncaa.org/teams/35460,https://stats.ncaa.org/people/39952
2011-12,Pete Manderano,D-III,Division III Independents,5,7,0,.417,Inaugural Varsity Season,https://stats.ncaa.org/teams/56986,https://stats.ncaa.org/people/39952
