Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Mike Horowitz,D-III,HCMLC,8,6,0,.571,,https://stats.ncaa.org/teams/571729,https://stats.ncaa.org/people/2626880
2022-23,Mike Horowitz,D-III,HCMLC,9,7,0,.563,,https://stats.ncaa.org/teams/547221,https://stats.ncaa.org/people/2626880
2021-22,Mike Horowitz,D-III,HCMLC,7,9,0,.438,,https://stats.ncaa.org/teams/530375,https://stats.ncaa.org/people/2626880
2020-21,Sean Woods,D-III,SCAC,13,4,0,.765,,https://stats.ncaa.org/teams/508168,https://stats.ncaa.org/people/30524
2019-20,Sean Woods,D-III,SCAC,6,0,0,1.000,,https://stats.ncaa.org/teams/494182,https://stats.ncaa.org/people/30524
2018-19,Sean Woods,D-III,SCAC,8,7,0,.533,,https://stats.ncaa.org/teams/473486,https://stats.ncaa.org/people/30524
2017-18,Sean Woods,D-III,DIII Independent,13,2,,.867,,https://stats.ncaa.org/teams/423758,https://stats.ncaa.org/people/30524
2016-17,Sean Woods,D-III,SCAC,10,6,0,.625,,https://stats.ncaa.org/teams/110669,https://stats.ncaa.org/people/30524
2015-16,Sean Woods,D-III,SCAC,12,5,0,.706,,https://stats.ncaa.org/teams/24089,https://stats.ncaa.org/people/30524
2014-15,Sean Woods,D-III,SCAC,12,4,0,.750,,https://stats.ncaa.org/teams/106082,https://stats.ncaa.org/people/30524
2013-14,Sean Woods,D-III,SCAC,10,6,0,.625,,https://stats.ncaa.org/teams/103648,https://stats.ncaa.org/people/30524
2012-13,Sean Woods,D-III,SCAC,13,5,0,.722,,https://stats.ncaa.org/teams/35301,https://stats.ncaa.org/people/30524
2011-12,Sean Woods,D-III,SCAC,12,3,0,.800,,https://stats.ncaa.org/teams/56837,https://stats.ncaa.org/people/30524
2010-11,Guy Van Arsdale,D-III,SCAC,15,1,0,.938,,https://stats.ncaa.org/teams/29510,https://stats.ncaa.org/people/9096
2009-10,Guy Van Arsdale,D-III,SCAC,10,2,0,.833,,https://stats.ncaa.org/teams/53349,https://stats.ncaa.org/people/9096
2008-09,David Zazzaro,D-III,Colorado Col.,9,6,0,.600,,https://stats.ncaa.org/teams/95476,https://stats.ncaa.org/people/5114
2007-08,David Zazzaro,D-III,-,9,5,0,.643,,https://stats.ncaa.org/teams/407908,https://stats.ncaa.org/people/5114
2006-07,David Zazzaro,D-III,-,5,7,0,.417,,https://stats.ncaa.org/teams/178845,https://stats.ncaa.org/people/5114
2005-06,David Zazzaro,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/222240,https://stats.ncaa.org/people/5114
2004-05,David Zazzaro,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/222023,https://stats.ncaa.org/people/5114
2003-04,David Zazzaro,D-III,-,6,5,,.545,,https://stats.ncaa.org/teams/179490,https://stats.ncaa.org/people/5114
2002-03,David Zazzaro,D-III,-,4,5,,.444,,https://stats.ncaa.org/teams/179285,https://stats.ncaa.org/people/5114
2001-02,David Zazzaro,D-III,-,6,5,0,.545,,https://stats.ncaa.org/teams/179083,https://stats.ncaa.org/people/5114
2000-01,Stephen Devlin,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/141130,https://stats.ncaa.org/people/26589
1999-00,Kyle Hannan,D-III,-,8,8,,.500,,https://stats.ncaa.org/teams/140950,https://stats.ncaa.org/people/6573
1998-99,Kyle Hannan,D-III,-,5,7,,.417,,https://stats.ncaa.org/teams/221847,https://stats.ncaa.org/people/6573
1997-98,Steve Beville,D-III,-,11,4,,.733,,https://stats.ncaa.org/teams/221686,https://stats.ncaa.org/people/7876
1996-97,Steve Beville,D-III,-,8,6,,.571,,https://stats.ncaa.org/teams/370935,https://stats.ncaa.org/people/7876
1995-96,Steve Beville,D-III,-,13,2,,.867,,https://stats.ncaa.org/teams/336731,https://stats.ncaa.org/people/7876
1994-95,Steve Beville,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/221542,https://stats.ncaa.org/people/7876
1993-94,Steve Beville,D-III,-,14,2,,.875,,https://stats.ncaa.org/teams/221400,https://stats.ncaa.org/people/7876
1992-93,Steve Beville,D-III,-,8,8,,.500,,https://stats.ncaa.org/teams/221261,https://stats.ncaa.org/people/7876
1991-92,Steve Beville,D-III,-,10,6,,.625,,https://stats.ncaa.org/teams/299936,https://stats.ncaa.org/people/7876
1990-91,Steve Beville,D-III,-,6,8,,.429,,https://stats.ncaa.org/teams/407766,https://stats.ncaa.org/people/7876
1989-90,Steve Beville,D-III,-,14,2,,.875,,https://stats.ncaa.org/teams/178707,https://stats.ncaa.org/people/7876
1988-89,Steve Beville,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/140821,https://stats.ncaa.org/people/7876
1987-88,Tom Kay,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/370810,https://stats.ncaa.org/people/31653
1986-87,Tom Kay,D-III,-,8,5,,.615,,https://stats.ncaa.org/teams/370695,https://stats.ncaa.org/people/31653
1985-86,Tom Kay,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/370584,https://stats.ncaa.org/people/31653
1984-85,Tom Kay,D-III,-,2,8,,.200,,https://stats.ncaa.org/teams/336615,https://stats.ncaa.org/people/31653
1983-84,Tom Kay,D-III,-,9,2,,.818,,https://stats.ncaa.org/teams/336508,https://stats.ncaa.org/people/31653
1982-83,Tom Kay,D-III,-,7,4,,.636,,https://stats.ncaa.org/teams/140715,https://stats.ncaa.org/people/31653
1981-82,Tom Kay,D-III,-,7,4,,.636,,https://stats.ncaa.org/teams/370484,https://stats.ncaa.org/people/31653
1980-81,Tom Kay,D-III,-,9,2,,.818,,https://stats.ncaa.org/teams/221158,https://stats.ncaa.org/people/31653
1979-80,Tom Kay,D-III,-,11,2,,.846,,https://stats.ncaa.org/teams/407669,https://stats.ncaa.org/people/31653
1978-79,Tom Kay,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/257385,https://stats.ncaa.org/people/31653
1977-78,Jim Soran,D-III,-,9,3,,.750,,https://stats.ncaa.org/teams/336419,https://stats.ncaa.org/people/31652
1976-77,Jim Soran,D-III,-,6,3,,.667,,https://stats.ncaa.org/teams/178617,https://stats.ncaa.org/people/31652
1975-76,Jim Soran,D-III,-,6,1,,.857,,https://stats.ncaa.org/teams/370396,https://stats.ncaa.org/people/31652
