Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Tyler O'Keefe,D-III,NEWMAC,6,10,0,.375,,https://stats.ncaa.org/teams/571634,https://stats.ncaa.org/people/2001656
2022-23,Tyler O'Keefe,D-III,NEWMAC,12,6,0,.667,,https://stats.ncaa.org/teams/547125,https://stats.ncaa.org/people/2001656
2021-22,Tyler O'Keefe,D-III,NEWMAC,17,1,0,.944,,https://stats.ncaa.org/teams/530188,https://stats.ncaa.org/people/2001656
2020-21,Tyler O'Keefe,D-III,NEWMAC,0,0,0,.000,,https://stats.ncaa.org/teams/507978,https://stats.ncaa.org/people/2001656
2019-20,Tyler O'Keefe,D-III,NEWMAC,4,1,0,.800,,https://stats.ncaa.org/teams/493993,https://stats.ncaa.org/people/2001656
2018-19,Tyler O'Keefe,D-III,NEWMAC,10,8,0,.556,,https://stats.ncaa.org/teams/473537,https://stats.ncaa.org/people/2001656
2017-18,Tyler O'Keefe,D-III,NEWMAC,8,8,,.500,,https://stats.ncaa.org/teams/423810,https://stats.ncaa.org/people/2001656
2016-17,Walter Alessi,D-III,NEWMAC Lacrosse,10,6,0,.625,,https://stats.ncaa.org/teams/110721,https://stats.ncaa.org/people/8245
2015-16,Walter Alessi,D-III,NEWMAC Lacrosse,12,5,0,.706,,https://stats.ncaa.org/teams/24140,https://stats.ncaa.org/people/8245
2014-15,Walter Alessi,D-III,NEWMAC Lacrosse,12,5,0,.706,,https://stats.ncaa.org/teams/106131,https://stats.ncaa.org/people/8245
2013-14,Walter Alessi,D-III,NEWMAC Lacrosse,9,8,0,.529,,https://stats.ncaa.org/teams/103695,https://stats.ncaa.org/people/8245
2012-13,Walter Alessi,D-III,NEWMAC Lacrosse,5,10,0,.333,,https://stats.ncaa.org/teams/35345,https://stats.ncaa.org/people/8245
2011-12,Walter Alessi,D-III,NEWMAC Lacrosse,7,8,0,.467,,https://stats.ncaa.org/teams/56876,https://stats.ncaa.org/people/8245
2010-11,Walter Alessi,D-III,NEWMAC Lacrosse,5,8,0,.385,,https://stats.ncaa.org/teams/29549,https://stats.ncaa.org/people/8245
2009-10,Walter Alessi,D-III,NEWMAC Lacrosse,8,7,0,.533,,https://stats.ncaa.org/teams/53386,https://stats.ncaa.org/people/8245
2008-09,Walter Alessi,D-III,NEWMAC Lacrosse,7,8,0,.467,,https://stats.ncaa.org/teams/95511,https://stats.ncaa.org/people/8245
2007-08,Walter Alessi,D-III,NEWMAC Lacrosse,4,9,0,.308,,https://stats.ncaa.org/teams/407966,https://stats.ncaa.org/people/8245
2006-07,Walter Alessi,D-III,NEWMAC Lacrosse,7,7,0,.500,,https://stats.ncaa.org/teams/178902,https://stats.ncaa.org/people/8245
2005-06,Walter Alessi,D-III,NEWMAC Lacrosse,5,7,0,.417,,https://stats.ncaa.org/teams/222296,https://stats.ncaa.org/people/8245
2004-05,Walter Alessi,D-III,NEWMAC Lacrosse,5,8,0,.385,,https://stats.ncaa.org/teams/222079,https://stats.ncaa.org/people/8245
2003-04,Walter Alessi,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/179544,https://stats.ncaa.org/people/8245
2002-03,Walter Alessi,D-III,-,5,6,,.455,,https://stats.ncaa.org/teams/179338,https://stats.ncaa.org/people/8245
2001-02,Walter Alessi,D-III,NEWMAC,5,6,0,.455,,https://stats.ncaa.org/teams/179138,https://stats.ncaa.org/people/8245
2000-01,Walter Alessi,D-III,-,9,7,,.563,,https://stats.ncaa.org/teams/141181,https://stats.ncaa.org/people/8245
1999-00,Walter Alessi,D-III,-,8,5,,.615,,https://stats.ncaa.org/teams/141001,https://stats.ncaa.org/people/8245
1998-99,Walter Alessi,D-III,-,8,4,,.667,,https://stats.ncaa.org/teams/221898,https://stats.ncaa.org/people/8245
1997-98,Walter Alessi,D-III,-,8,5,,.615,,https://stats.ncaa.org/teams/221733,https://stats.ncaa.org/people/8245
1996-97,Walter Alessi,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/370980,https://stats.ncaa.org/people/8245
1995-96,Walter Alessi,D-III,-,8,4,,.667,,https://stats.ncaa.org/teams/336774,https://stats.ncaa.org/people/8245
1994-95,Walter Alessi,D-III,-,10,2,,.833,,https://stats.ncaa.org/teams/221584,https://stats.ncaa.org/people/8245
1993-94,Walter Alessi,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/221443,https://stats.ncaa.org/people/8245
1992-93,Walter Alessi,D-III,-,9,4,,.692,,https://stats.ncaa.org/teams/221304,https://stats.ncaa.org/people/8245
1991-92,Walter Alessi,D-III,-,8,6,,.571,,https://stats.ncaa.org/teams/299977,https://stats.ncaa.org/people/8245
1990-91,Walter Alessi,D-III,-,8,5,,.615,,https://stats.ncaa.org/teams/407806,https://stats.ncaa.org/people/8245
1989-90,Walter Alessi,D-III,-,2,9,,.182,,https://stats.ncaa.org/teams/178746,https://stats.ncaa.org/people/8245
1988-89,Walter Alessi,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/140859,https://stats.ncaa.org/people/8245
1987-88,Walter Alessi,D-III,-,9,5,,.643,,https://stats.ncaa.org/teams/370849,https://stats.ncaa.org/people/8245
1986-87,Walter Alessi,D-III,-,5,8,,.385,,https://stats.ncaa.org/teams/370734,https://stats.ncaa.org/people/8245
1985-86,Walter Alessi,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/370622,https://stats.ncaa.org/people/8245
1984-85,Walter Alessi,D-III,-,1,11,,.083,,https://stats.ncaa.org/teams/336652,https://stats.ncaa.org/people/8245
1983-84,Walter Alessi,D-III,-,5,9,,.357,,https://stats.ncaa.org/teams/336545,https://stats.ncaa.org/people/8245
1982-83,Walter Alessi,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/140749,https://stats.ncaa.org/people/8245
1981-82,Walter Alessi,D-III,-,4,8,,.333,,https://stats.ncaa.org/teams/370518,https://stats.ncaa.org/people/8245
1980-81,Walter Alessi,D-III,-,7,6,,.538,,https://stats.ncaa.org/teams/221192,https://stats.ncaa.org/people/8245
1979-80,Walter Alessi,D-III,-,8,6,,.571,,https://stats.ncaa.org/teams/407702,https://stats.ncaa.org/people/8245
1978-79,Walter Alessi,D-III,-,8,4,,.667,,https://stats.ncaa.org/teams/257416,https://stats.ncaa.org/people/8245
1977-78,Walter Alessi,D-III,-,6,8,,.429,,https://stats.ncaa.org/teams/336451,https://stats.ncaa.org/people/8245
1976-77,Walter Alessi,D-III,-,8,4,,.667,,https://stats.ncaa.org/teams/178648,https://stats.ncaa.org/people/8245
1975-76,Walter Alessi,D-III,-,4,11,,.267,,https://stats.ncaa.org/teams/370427,https://stats.ncaa.org/people/8245
1974-75,Walter Alessi,D-III,-,3,9,,.250,,https://stats.ncaa.org/teams/407613,https://stats.ncaa.org/people/8245
1973-74,Ben Martin,D-III,-,0,11,0,.000,,https://stats.ncaa.org/teams/483231,https://stats.ncaa.org/people/2194906
1972-73,Ben Martin,D-III,-,0,14,0,.000,,https://stats.ncaa.org/teams/483232,https://stats.ncaa.org/people/2194906
1971-72,Ben Martin,D-III,-,5,9,0,.357,,https://stats.ncaa.org/teams/483233,https://stats.ncaa.org/people/2194906
1970-71,Ben Martin,D-III,-,5,9,0,.357,,https://stats.ncaa.org/teams/483234,https://stats.ncaa.org/people/2194906
1969-70,Ben Martin,D-III,-,7,6,0,.538,,https://stats.ncaa.org/teams/483235,https://stats.ncaa.org/people/2194906
1968-69,Ben Martin,D-III,-,12,4,0,.750,,https://stats.ncaa.org/teams/483236,https://stats.ncaa.org/people/2194906
1967-68,Ben Martin,D-III,-,6,9,0,.400,,https://stats.ncaa.org/teams/483237,https://stats.ncaa.org/people/2194906
1966-67,Ben Martin,D-III,-,7,7,0,.500,,https://stats.ncaa.org/teams/483238,https://stats.ncaa.org/people/2194906
1965-66,Ben Martin,D-III,-,9,8,0,.529,,https://stats.ncaa.org/teams/483239,https://stats.ncaa.org/people/2194906
1964-65,Ben Martin,D-III,-,7,8,1,.469,,https://stats.ncaa.org/teams/483240,https://stats.ncaa.org/people/2194906
1963-64,Ben Martin,D-III,-,5,9,0,.357,,https://stats.ncaa.org/teams/483241,https://stats.ncaa.org/people/2194906
1962-63,Ben Martin,D-I,-,2,12,0,.143,,https://stats.ncaa.org/teams/483242,https://stats.ncaa.org/people/2194906
1961-62,Ben Martin,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/483243,https://stats.ncaa.org/people/2194906
1960-61,Ben Martin,D-I,-,6,6,0,.500,,https://stats.ncaa.org/teams/483244,https://stats.ncaa.org/people/2194906
1959-60,Ben Martin,D-I,-,11,1,0,.917,,https://stats.ncaa.org/teams/483245,https://stats.ncaa.org/people/2194906
1958-59,Ben Martin,D-I,-,10,1,0,.909,,https://stats.ncaa.org/teams/483246,https://stats.ncaa.org/people/2194906
1957-58,Ben Martin,D-I,-,8,2,0,.800,,https://stats.ncaa.org/teams/483247,https://stats.ncaa.org/people/2194906
1956-57,Ben Martin,D-I,-,1,7,0,.125,,https://stats.ncaa.org/teams/483248,https://stats.ncaa.org/people/2194906
1955-56,Ben Martin,D-I,-,5,4,0,.556,,https://stats.ncaa.org/teams/483249,https://stats.ncaa.org/people/2194906
1954-55,Ben Martin,D-I,-,4,6,0,.400,,https://stats.ncaa.org/teams/483250,https://stats.ncaa.org/people/2194906
1953-54,Ben Martin,D-I,-,4,7,0,.364,,https://stats.ncaa.org/teams/483251,https://stats.ncaa.org/people/2194906
