Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,James DeLanoy,D-III,Great Northeast,11,7,0,.611,,https://stats.ncaa.org/teams/571676,https://stats.ncaa.org/people/40235
2022-23,James DeLanoy,D-III,Great Northeast,12,4,0,.750,,https://stats.ncaa.org/teams/547167,https://stats.ncaa.org/people/40235
2021-22,James DeLanoy,D-III,Great Northeast,14,4,0,.778,,https://stats.ncaa.org/teams/530319,https://stats.ncaa.org/people/40235
2020-21,James DeLanoy,D-III,Great Northeast,4,5,0,.444,,https://stats.ncaa.org/teams/508111,https://stats.ncaa.org/people/40235
2019-20,James DeLanoy,D-III,Great Northeast,3,2,0,.600,,https://stats.ncaa.org/teams/494125,https://stats.ncaa.org/people/40235
2018-19,James DeLanoy,D-III,Great Northeast,12,4,0,.750,,https://stats.ncaa.org/teams/473428,https://stats.ncaa.org/people/40235
2017-18,James DeLanoy,D-III,Great Northeast,6,10,,.375,,https://stats.ncaa.org/teams/423700,https://stats.ncaa.org/people/40235
2016-17,James DeLanoy,D-III,Great Northeast,8,9,0,.471,,https://stats.ncaa.org/teams/110848,https://stats.ncaa.org/people/40235
2015-16,James DeLanoy,D-III,Great Northeast,10,7,0,.588,,https://stats.ncaa.org/teams/24263,https://stats.ncaa.org/people/40235
2014-15,James DeLanoy,D-III,Great Northeast,12,5,0,.706,,https://stats.ncaa.org/teams/106249,https://stats.ncaa.org/people/40235
2013-14,James DeLanoy,D-III,Great Northeast,8,8,0,.500,,https://stats.ncaa.org/teams/103811,https://stats.ncaa.org/people/40235
2012-13,James DeLanoy,D-III,Great Northeast,7,8,0,.467,,https://stats.ncaa.org/teams/35458,https://stats.ncaa.org/people/40235
2011-12,James DeLanoy,D-III,Great Northeast,4,10,0,.286,,https://stats.ncaa.org/teams/56984,https://stats.ncaa.org/people/40235
2010-11,Michael McCaffrey,D-III,Great Northeast,1,10,0,.091,,https://stats.ncaa.org/teams/29658,https://stats.ncaa.org/people/6981
2009-10,Michael McCaffrey,D-III,Rivier,0,10,0,.000,First Season of Varsity Competition,https://stats.ncaa.org/teams/53486,https://stats.ncaa.org/people/6981
